	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
418	0021601024	NOP vs. HOU	W	-679.0100000000001	1373.71
417	0021601020	PHI vs. DAL	W	-1127.1799999999998	-161.59999999999994
415	0021601023	DET vs. TOR	L	-207.7399999999999	508.26000000000005
412	0021601025	MIN @ MIA	L	-583.4200000000001	308.9799999999998
407	0021601029	ATL vs. POR	L	143.90999999999985	-292.13000000000005
406	0021601034	DEN vs. HOU	L	-46.67000000000023	1299.71
404	0021601030	WAS @ CHA	L	1147.2500000000002	-697.7000000000002
402	0021601033	MEM vs. SAS	W	647.1800000000001	2078.94
401	0021601035	GSW vs. MIL	W	2475.4699999999984	-192.49
400	0021601028	SAC @ OKC	L	-816.4100000000001	888.5700000000002
399	0021601032	CHI vs. UTA	W	-393.38	860.8900000000001
397	0021601031	CLE @ LAC	L	1169.8999999999999	436.34999999999974
391	0021601040	IND @ TOR	L	168.90999999999997	648.26
390	0021601036	DAL @ BKN	W	-226.81999999999994	-2555.6999999999994
389	0021601042	SAC @ SAS	L	-955.4100000000001	2152.06
388	0021601043	CLE @ LAL	W	1096.57	-2252.770000000001
387	0021601038	PHX @ DET	L	-1651.0499999999997	100.26000000000009
385	0021601041	MIA vs. POR	L	301.9799999999998	-147.85000000000002
384	0021601037	BOS @ PHI	L	1137.7099999999998	-979.8599999999999
383	0021601039	MIN @ NOP	L	-723.1300000000001	-533.0100000000001
375	0021601049	GSW @ OKC	W	2607.9699999999984	428.57000000000016
374	0021601046	IND vs. UTA	W	100.90999999999997	714.2
373	0021601044	ATL @ CHA	L	-0.09000000000014552	-552.7000000000002
371	0021601045	PHI @ ORL	L	-1057.86	-1084.51
370	0021601050	LAC vs. NYK	W	576.1399999999998	-1064.8900000000003
369	0021601048	HOU vs. DEN	W	1436.05	-188.67000000000024
368	0021601047	WAS @ BOS	L	1000.7500000000002	1065.5299999999997
361	0021601058	LAL vs. LAC	L	-2388.120000000001	715.7199999999998
360	0021601053	MIA vs. PHX	W	234.7299999999998	-1787.3899999999996
359	0021601051	TOR vs. CHI	W	788.05	-324.65
358	0021601056	MIN vs. SAS	L	-862.6300000000001	2210.56
357	0021601057	MIL @ POR	W	-109.99	-228.85000000000002
356	0021601055	GSW @ DAL	W	2740.3599999999983	-156.81999999999994
355	0021601052	DET @ BKN	L	-56.499999999999915	-2537.6999999999994
353	0021601054	MEM @ NOP	L	337.46000000000004	-387.31000000000006
345	0021601063	WAS vs. ATL	W	1304.5500000000002	-143.82000000000014
344	0021601062	PHI @ OKC	L	-1121.1699999999998	658.3600000000001
342	0021601059	ORL vs. CHA	L	-1087.15	-407.98000000000013
340	0021601060	BOS vs. IND	W	1203.6499999999996	93.15999999999997
339	0021601066	NYK @ UTA	L	-1203.6900000000003	942.8100000000001
338	0021601065	MIL @ SAC	W	32.760000000000005	-1094.21
337	0021601064	CLE @ DEN	L	1158.57	-180.43000000000023
335	0021601061	CHI vs. DET	W	-391.17999999999995	-198.50999999999993
329	0021601069	LAC @ DAL	L	630.0999999999998	-222.09999999999994
328	0021601067	BKN vs. PHX	W	-2384.5999999999995	-1923.5699999999997
327	0021601071	NYK @ POR	L	-1342.3000000000002	-70.12
325	0021601070	MEM @ SAS	L	342.53000000000003	2343.94
321	0021601068	MIA vs. TOR	L	302.7199999999998	927.63
319	0021601080	MIN @ LAL	L	-1001.9300000000001	-2073.330000000001
318	0021601081	GSW vs. SAC	W	2872.6499999999983	-1232.8200000000002
317	0021601077	CHI vs. PHI	L	-322.47999999999996	-1109.2899999999997
316	0021601073	CHA vs. CLE	L	-488.54000000000013	1085.3999999999999
315	0021601076	PHX @ BOS	L	-2059.5999999999995	1341.5999999999997
313	0021601072	WAS vs. BKN	W	1143.65	-2381.8899999999994
312	0021601075	DEN @ IND	W	-36.960000000000235	25.169999999999973
311	0021601074	ORL vs. DET	W	-1150.1000000000001	-340.28999999999996
305	0021601079	HOU vs. NOP	W	1572.23	-466.89000000000004
304	0021601078	MIL vs. ATL	W	175.26	-287.29000000000013
299	0021601083	CLE vs. WAS	L	1147.55	1282.5500000000002
298	0021601086	MIN @ POR	L	-1141.0300000000002	-151.16
297	0021601085	NYK @ SAS	L	-1480.7200000000003	2477.2000000000003
296	0021601084	DAL vs. TOR	L	-152.16999999999993	1067.01
292	0021601082	LAC vs. UTA	W	559.2899999999998	856.71
289	0021601094	GSW vs. MEM	W	3004.8399999999983	197.87
288	0021601092	IND vs. PHI	W	32.42999999999998	-1037.2399999999998
287	0021601096	LAL vs. POR	L	-1998.4000000000008	-7.460000000000008
286	0021601091	OKC @ HOU	L	423.4300000000002	1708.26
285	0021601087	PHX @ CHA	L	-2195.4799999999996	-29.36000000000024
284	0021601088	BKN @ ATL	W	-1989.5599999999995	-430.5100000000001
283	0021601090	CHI @ MIL	W	-389.03	92.52000000000001
281	0021601089	SAC @ LAC	W	-1071.2400000000002	623.7599999999999
280	0021601095	NOP @ DEN	W	-531.7500000000001	-43.74000000000024
277	0021601093	MIA @ BOS	L	160.4599999999998	1479.3699999999997
269	0021601099	CLE @ SAS	L	999.54	2610.3500000000004
267	0021601100	DAL vs. OKC	L	-292.50999999999993	653.2900000000002
266	0021601102	NOP @ UTA	L	-461.41000000000014	785.4300000000001
265	0021601097	ORL @ TOR	L	-1077.8700000000001	1206.2
262	0021601098	NYK vs. DET	W	-1243.9600000000003	-481.8399999999999
260	0021601101	SAC vs. MEM	W	-924.4800000000002	53.48000000000002
257	0021601110	WAS @ LAL	W	1421.2700000000002	-2133.8100000000004
256	0021601108	GSW @ HOU	W	3136.9299999999985	1019.1400000000001
255	0021601109	DEN @ POR	L	-185.77000000000024	135.99
254	0021601107	MIA @ DET	W	168.4299999999998	-623.1699999999998
253	0021601106	ATL vs. PHX	W	-48.48000000000013	-2331.21
250	0021601103	MIL @ CHA	W	24.55000000000001	-484.97000000000025
249	0021601105	PHI @ BKN	W	-1100.4799999999998	-2362.1299999999997
246	0021601104	MIN @ IND	W	-829.9300000000001	99.92999999999998
241	0021601119	WAS @ LAC	L	1259.8000000000002	553.0399999999998
240	0021601111	ATL @ PHI	W	93.78999999999986	-1103.5499999999997
239	0021601117	DAL @ NOP	L	-432.6499999999999	-526.3400000000001
238	0021601112	ORL vs. OKC	L	-1215.94	718.4300000000002
237	0021601113	MIL @ BOS	W	166.82	1316.9699999999996
236	0021601120	UTA @ SAC	W	924.4300000000001	-928.0100000000002
231	0021601118	GSW @ SAS	W	3268.9299999999985	1768.3900000000003
230	0021601115	NYK vs. MIA	L	-1247.0300000000002	311.62999999999977
229	0021601114	CHA @ TOR	W	-550.8400000000003	895.2
225	0021601116	IND @ MEM	L	-42.800000000000026	284.35
221	0021601122	CHI vs. CLE	W	-245.35999999999996	851.8399999999999
220	0021601125	HOU @ POR	L	1394.8700000000001	279.19
219	0021601121	BKN @ DET	L	-2495.0599999999995	-314.2899999999999
217	0021601124	PHX vs. LAC	L	-2466.7999999999997	692.5899999999998
216	0021601123	MIN vs. LAL	W	-683.6500000000001	-2269.0800000000004
211	0021601132	NOP vs. SAC	W	-381.08000000000015	-1066.8300000000004
210	0021601126	TOR vs. IND	W	974.0200000000001	-185.3
209	0021601131	DAL @ MEM	L	-572.5799999999999	350.47
208	0021601127	DEN @ CHA	L	-327.5700000000003	-406.5000000000003
207	0021601136	HOU @ GSW	L	1245.92	3400.8399999999983
206	0021601129	ORL @ BOS	L	-1353.8300000000002	1244.3999999999996
204	0021601134	UTA vs. WAS	W	1063.25	1113.16
203	0021601130	DET @ MIL	L	-470.19999999999993	308.86
201	0021601128	PHI @ CLE	L	-1166.9099999999996	929.4399999999999
199	0021601133	NYK @ MIA	W	-1235.39	304.58999999999975
198	0021601135	SAS @ OKC	W	2291.32	708.3600000000001
189	0021601141	POR vs. PHX	W	422.15	-2602.25
188	0021601138	CHI vs. ATL	W	-101.93999999999994	85.82999999999987
187	0021601139	ORL @ BKN	L	-1491.5600000000002	-2477.8899999999994
184	0021601140	SAC @ MIN	W	-1055.4700000000005	-687.6500000000001
183	0021601137	LAC vs. LAL	W	831.9499999999998	-2404.2100000000005
179	0021601143	MEM @ LAL	L	341.38000000000005	-2239.2100000000005
178	0021601142	OKC vs. CHA	L	563.1000000000001	-262.4100000000003
177	0021601148	BKN vs. ATL	W	-2325.6199999999994	-57.35000000000013
176	0021601153	PHX vs. HOU	L	-2737.5699999999997	1322.28
175	0021601146	CHI @ NOP	W	41.240000000000066	-386.08000000000015
173	0021601144	DAL @ MIL	W	-412.31999999999994	225.67999999999998
172	0021601145	BOS @ NYK	W	1382.1299999999997	-1238.5700000000002
171	0021601149	DEN @ MIA	W	-244.15000000000026	162.31999999999974
169	0021601152	GSW vs. WAS	W	3532.6599999999985	966.8000000000002
168	0021601151	SAS vs. UTA	W	2424.61	901.8900000000001
165	0021601150	IND @ CLE	L	-327.57000000000005	1067.33
159	0021601147	PHI @ TOR	L	-1305.0899999999997	963.1100000000001
155	0021600940	POR @ MIN	L	114.88	-751.9300000000001
153	0021601161	SAS vs. MEM	W	2557.79	197.09000000000003
152	0021601154	PHI vs. BKN	L	-1443.0999999999997	-2173.6999999999994
151	0021601160	NYK vs. CHI	W	-1227.0300000000002	-115.80999999999993
150	0021601162	GSW vs. MIN	W	3664.3899999999985	-1506.02
148	0021601163	SAC vs. DAL	W	-908.9300000000005	-341.86999999999995
146	0021601156	ORL @ CLE	L	-1629.1200000000001	1205.06
145	0021601155	WAS vs. CHA	W	1045.7100000000003	-343.5600000000003
144	0021601158	NOP vs. DEN	L	-526.3400000000001	-100.51000000000028
142	0021601159	MIL @ OKC	L	82.27999999999997	643.1000000000001
141	0021601157	IND vs. TOR	W	-169.62000000000003	952.0200000000001
135	0021601164	POR @ UTA	L	-27.620000000000005	980.3500000000001
131	0021601166	TOR @ DET	W	880.7500000000001	-461.3499999999999
130	0021601171	PHX vs. GSW	L	-2872.7599999999998	3796.0399999999986
129	0021601165	CHA vs. MIA	L	-484.9500000000003	170.26999999999973
127	0021601172	LAC vs. DAL	W	971.1299999999998	-481.67999999999995
125	0021601168	DEN @ HOU	L	-107.11000000000027	1458.95
124	0021601170	LAL @ SAS	W	-2089.0800000000004	2390.87
120	0021601167	OKC @ MEM	W	708.3600000000001	53.04000000000002
119	0021601169	BOS vs. CLE	L	1369.6899999999996	1342.62
115	0021601177	BOS @ ATL	L	1222.0999999999997	-50.300000000000125
114	0021601176	WAS @ NYK	W	1184.8900000000003	-1155.3200000000002
113	0021601178	POR vs. MIN	W	55.099999999999994	-820.3800000000001
112	0021601174	BKN @ ORL	L	-2247.1199999999994	-1391.5300000000002
111	0021601173	CHI @ PHI	W	-183.08999999999995	-1580.9499999999996
110	0021601175	IND vs. MIL	W	-26.460000000000036	-60.880000000000024
103	0021601182	DET @ HOU	W	-452.2999999999999	1445.47
102	0021601179	ATL @ CLE	W	91.97999999999988	1105.03
101	0021601187	LAL vs. SAC	W	-1939.2700000000004	-1062.6600000000005
100	0021601180	MIA @ TOR	L	238.42999999999972	1019.7500000000001
99	0021601186	OKC @ PHX	L	698.4200000000001	-2032.8199999999997
97	0021601185	UTA vs. MIN	W	1044.0800000000002	-959.5600000000001
95	0021601181	MEM vs. NYK	W	209.23000000000002	-1293.88
94	0021601184	NOP @ DEN	L	-666.4000000000001	-23.950000000000273
93	0021601183	SAS @ DAL	W	2538.8399999999997	-621.3
85	0021601194	POR vs. UTA	W	123.03999999999999	957.6400000000001
84	0021601192	MIA @ WAS	W	171.36999999999972	1173.8900000000003
82	0021601189	CHA vs. BOS	L	-626.1400000000003	1224.7899999999997
81	0021601191	PHI vs. MIL	L	-1718.6399999999996	21.179999999999975
80	0021601188	BKN vs. CHI	W	-2305.8699999999994	-115.14999999999995
79	0021601195	NOP @ GSW	L	-806.2800000000001	3927.5999999999985
78	0021601190	IND @ ORL	W	116.47999999999996	-1318.7800000000002
75	0021601193	LAC @ SAS	W	1110.1299999999997	2147.1499999999996
69	0021601199	DAL @ PHX	L	-760.74	-1882.7599999999998
68	0021601198	OKC @ DEN	W	628.3000000000001	-105.57000000000028
65	0021601196	TOR @ NYK	W	1158.5800000000002	-1432.2800000000002
64	0021601200	SAC vs. HOU	L	-1051.6600000000005	1371.8500000000001
63	0021601201	DET @ MEM	W	-308.0499999999999	200.65000000000003
62	0021601197	ATL vs. CLE	W	234.03999999999988	1032.28
61	0021601202	LAL vs. MIN	W	-1789.7700000000004	-1098.56
55	0021601208	WAS @ DET	W	1102.7200000000003	-314.0399999999999
54	0021601207	CHA @ MIL	L	-767.1300000000003	163.45999999999998
53	0021601205	CLE @ MIA	L	884.81	314.51999999999975
51	0021601203	PHI vs. IND	L	-1856.1699999999996	259.19999999999993
50	0021601210	HOU @ LAC	L	1433.5200000000002	1248.9599999999998
47	0021601211	UTA @ GSW	W	961.0400000000001	3009.0799999999986
46	0021601206	CHI vs. ORL	W	-182.42999999999995	-1456.3100000000002
44	0021601204	BKN @ BOS	L	-2304.5099999999993	1362.7499999999998
43	0021601209	POR vs. SAS	W	265.76	2295.3599999999997
37	0021601215	NOP @ LAL	L	-945.9700000000001	-1640.5700000000004
36	0021601212	CHA @ ATL	L	-907.9200000000003	375.8899999999999
35	0021601216	PHX @ SAC	L	-1882.9999999999998	-1040.4900000000005
34	0021601214	DAL vs. DEN	L	-900.0	127.57999999999973
32	0021601213	MIN vs. OKC	L	-1237.39	768.4200000000001
27	0021601229	GSW vs. LAL	W	2930.4799999999987	-1866.6700000000003
26	0021601222	CHI vs. BKN	W	-39.49999999999994	-2363.4699999999993
25	0021601224	MIN @ HOU	L	-1376.0500000000002	1360.0400000000002
24	0021601227	UTA vs. SAS	W	1099.7	2143.8999999999996
23	0021601218	TOR @ CLE	W	1297.2400000000002	737.6099999999999
22	0021601230	NOP @ POR	W	-710.4800000000001	183.26
21	0021601225	DEN @ OKC	W	-29.070000000000277	683.3600000000001
20	0021601220	PHI @ NYK	L	-1993.5499999999997	-1345.5100000000002
19	0021601221	WAS @ MIA	L	1016.8100000000002	457.44999999999976
17	0021601228	SAC @ LAC	L	-1419.1500000000005	1387.62
15	0021601219	BOS vs. MIL	W	1500.5499999999997	5.529999999999973
10	0021601217	ORL vs. DET	W	-1443.6900000000003	-455.2599999999999
8	0021601223	DAL @ MEM	W	-664.09	56.87000000000003
7	0021601226	ATL @ IND	L	217.53999999999988	401.69999999999993
