	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
1621	0021400421	DEN @ BKN	L	-318.43	-129.59999999999997
1620	0021400419	WAS vs. CHI	L	623.6000000000001	775.77
1619	0021400416	MIN @ CLE	L	-1297.1100000000001	456.3299999999999
1617	0021400424	POR @ OKC	W	967.7000000000004	118.49999999999997
1607	0021400429	CLE @ MIA	L	370.0799999999999	-118.23999999999995
1606	0021400431	GSW @ LAC	L	1030.3900000000003	692.92
1605	0021400430	LAL @ CHI	L	-884.35	912.84
1603	0021400427	NYK vs. WAS	L	-1553.97	998.6000000000001
1601	0021400428	SAS vs. OKC	L	552.84	127.16999999999997
1597	0021400438	OKC vs. CHA	W	271.35999999999996	-537.6500000000001
1596	0021400432	BKN @ BOS	W	15.400000000000034	-625.2099999999999
1595	0021400437	NOP vs. SAS	W	-85.06000000000003	406.39000000000004
1594	0021400439	DAL vs. LAL	W	600.64	-721.02
1593	0021400434	ATL vs. MIL	L	839.75	-322.40000000000003
1591	0021400435	DET vs. IND	W	-1108.07	-329.2300000000001
1590	0021400436	MEM vs. HOU	L	525.42	838.8900000000002
1589	0021400440	DEN vs. MIN	W	-308.6	-1429.6100000000001
1588	0021400442	SAC vs. PHX	L	-519.56	440.15999999999997
1587	0021400441	PHI @ POR	L	-1156.8500000000001	1101.7300000000005
1585	0021400433	ORL vs. CLE	L	-635.3599999999999	298.3599999999999
1575	0021400447	NOP @ CHI	L	-17.56000000000003	1049.51
1574	0021400443	LAC vs. TOR	L	680.3399999999999	842.3599999999999
1573	0021400451	NYK @ SAC	L	-1685.53	-59.72999999999996
1572	0021400448	IND @ BKN	W	-391.6500000000001	-65.28999999999996
1571	0021400446	MIA vs. MEM	L	-49.049999999999955	674.75
1570	0021400452	MIN @ GSW	L	-1561.8500000000001	1026.4200000000003
1569	0021400444	CHA vs. ORL	L	-600.07	-698.0899999999999
1568	0021400445	WAS vs. BOS	W	759.4600000000002	-763.9599999999999
1564	0021400450	PHI @ UTA	L	-1287.88	-668.2699999999999
1563	0021400449	MIL vs. ATL	L	-254.34000000000003	764.08
1555	0021400458	PHX @ LAL	W	581.5699999999999	-857.31
1554	0021400453	DET @ CLE	W	-955.0699999999999	362.3599999999999
1553	0021400454	SAS vs. HOU	W	410.61	823.5500000000002
1552	0021400456	POR vs. NYK	W	1235.4800000000005	-1816.8899999999999
1551	0021400455	OKC @ DAL	L	189.94999999999993	737.67
1550	0021400457	DEN vs. TOR	L	-238.28000000000003	976.3899999999999
1543	0021400462	MIA vs. ORL	L	-190.45999999999995	-550.4399999999999
1542	0021400463	HOU vs. WAS	L	672.8800000000002	894.9600000000002
1541	0021400464	LAC vs. UTA	W	607.3699999999999	-669.5599999999998
1540	0021400461	SAC @ BKN	L	-439.40999999999997	-131.61999999999995
1538	0021400460	CHI @ IND	W	1185.8	-768.6800000000001
1535	0021400459	CHA vs. MIL	L	-737.1	-321.84000000000003
1531	0021400468	SAS @ MEM	L	475.46000000000004	809.91
1530	0021400471	DEN vs. LAL	L	-378.59000000000003	-693.25
1529	0021400467	CHI vs. BKN	L	796.74	12.57000000000005
1527	0021400470	DAL vs. WAS	W	874.3399999999999	655.1200000000001
1526	0021400465	ORL vs. DET	L	-553.4399999999999	-802.9699999999999
1525	0021400469	NOP vs. PHX	W	-85.62000000000003	272.48
1522	0021400472	UTA vs. MIN	W	-131.5899999999998	-1693.8500000000001
1521	0021400466	CLE @ ATL	L	215.9099999999999	899.24
1520	0021400473	POR vs. TOR	W	1368.9600000000005	735.1399999999999
1516	0021400474	GSW vs. PHI	W	1158.4200000000003	-1418.71
1511	0021400475	SAC @ BOS	L	-579.72	-602.2399999999999
1510	0021400480	OKC vs. PHX	W	272.9799999999999	127.92000000000002
1509	0021400481	SAS vs. NOP	W	404.87000000000006	-18.120000000000033
1508	0021400479	CLE vs. MIL	L	70.12999999999991	-178.81000000000003
1506	0021400476	MIA @ IND	L	-331.36999999999995	-231.41000000000008
1505	0021400477	NYK @ LAC	L	-1948.07	745.0999999999999
1504	0021400478	HOU vs. CHA	W	673.0400000000002	-873.77
1497	0021400482	DEN @ CHI	L	-518.44	722.35
1496	0021400483	MIN vs. SAC	L	-1825.6200000000001	105.42999999999995
1493	0021400492	UTA vs. ATL	L	-808.2599999999998	1034.08
1492	0021400484	CLE @ CHA	W	149.9799999999999	-1010.09
1491	0021400493	GSW vs. TOR	W	1290.1900000000003	808.6199999999999
1488	0021400486	DAL @ BOS	W	1010.66	-530.0699999999999
1487	0021400494	LAL vs. MEM	L	-693.86	944.75
1486	0021400490	MIL vs. IND	L	-186.31000000000003	-233.7600000000001
1485	0021400485	BKN @ ORL	W	156.16000000000005	-692.05
1484	0021400487	NYK vs. DET	L	-2079.0699999999997	-651.7199999999999
1483	0021400491	PHX vs. PHI	W	358.92	-1549.3600000000001
1480	0021400488	HOU @ NOP	L	733.9800000000002	-86.15000000000003
1475	0021400489	WAS @ OKC	L	654.9600000000002	341.50999999999993
1471	0021400497	MIA @ HOU	L	-471.80999999999995	659.5900000000003
1470	0021400500	MEM @ DEN	L	854.3	-432.8500000000001
1468	0021400496	BOS @ CHI	L	-668.6199999999999	858.6700000000001
1466	0021400495	CHA @ ORL	W	-621.09	-830.29
1464	0021400498	MIN vs. UTA	L	-1957.18	29.390000000000214
1463	0021400499	SAS vs. WAS	W	544.8700000000001	505.57000000000016
1461	0021400501	ATL @ POR	W	1168.63	977.2000000000005
1457	0021400502	LAC vs. PHI	W	882.4499999999999	-1679.8300000000002
1455	0021400504	DET vs. SAC	W	-501.26999999999987	-498.9800000000001
1454	0021400505	MIA vs. BKN	W	-311.80999999999995	74.19000000000005
1453	0021400506	NYK vs. MIL	L	-2209.8999999999996	-254.31000000000003
1452	0021400503	DAL @ CLE	W	1146.6599999999999	215.4199999999999
1451	0021400508	IND @ LAL	L	-236.7600000000001	-755.1800000000001
1446	0021400507	TOR @ PHX	L	657.8799999999999	275.45000000000005
1443	0021400512	CHI vs. HOU	W	994.6700000000001	570.9100000000003
1442	0021400511	BKN vs. DAL	L	-68.30999999999995	1282.35
1441	0021400519	LAC vs. ATL	L	494.44999999999993	1302.8899999999999
1440	0021400518	OKC @ GSW	L	109.50999999999993	1421.7500000000002
1439	0021400514	DEN @ MIN	W	-286.8500000000001	-2088.54
1438	0021400509	CLE @ PHI	L	70.4199999999999	-1360.13
1437	0021400515	WAS @ NOP	W	581.8900000000002	-18.650000000000034
1435	0021400513	MEM vs. NYK	W	1603.56	-2340.58
1433	0021400516	UTA vs. IND	L	-647.6099999999998	-300.3700000000001
1429	0021400510	BOS vs. CHA	L	-806.7399999999999	-621.7800000000001
1427	0021400517	LAL @ POR	L	-681.1800000000001	1125.2000000000005
1421	0021400521	DET @ SAS	W	-351.55999999999983	534.4500000000002
1419	0021400520	MIL vs. PHX	L	-186.81000000000003	416.53000000000003
1417	0021400529	DET @ DAL	W	-202.55999999999983	967.76
1416	0021400531	MIN vs. PHX	L	-2219.7200000000003	557.19
1415	0021400522	NOP @ CHA	L	-161.65000000000003	-473.1300000000001
1414	0021400528	UTA @ CHI	W	-710.2499999999998	905.3600000000001
1412	0021400526	ATL vs. MEM	W	1436.8899999999999	463.55999999999995
1411	0021400524	PHI vs. MIL	L	-1355.2800000000002	-254.78000000000003
1409	0021400527	BOS @ BKN	W	-719.4699999999999	-210.30999999999995
1408	0021400533	GSW vs. IND	W	1553.1100000000001	-528.6100000000001
1407	0021400523	HOU @ CLE	W	796.9100000000003	-74.0200000000001
1406	0021400534	LAC vs. LAL	W	721.1199999999999	-817.85
1404	0021400525	NYK @ WAS	L	-2471.1099999999997	718.8900000000002
1398	0021400532	OKC @ SAC	L	192.00999999999993	-563.98
1397	0021400530	DEN vs. ORL	W	-141.43000000000006	-968.18
1391	0021400536	NYK vs. HOU	L	-2601.49	783.5800000000003
1390	0021400535	CHA @ TOR	W	-325.10000000000014	507.8799999999999
1389	0021400537	POR vs. MIA	W	1258.9500000000005	-241.38999999999993
1385	0021400539	BKN vs. PHI	L	-351.8399999999999	-1186.2800000000002
1384	0021400540	ATL @ DET	W	1570.6399999999999	-1029.2299999999998
1383	0021400544	MIN @ MIL	L	-2350.7200000000003	-112.28000000000003
1382	0021400545	PHX @ SAS	L	397.45000000000005	463.64000000000016
1381	0021400546	DEN @ SAC	W	3.42999999999995	-718.56
1380	0021400543	WAS vs. CHI	W	855.5600000000002	755.7700000000001
1379	0021400541	NOP vs. MEM	W	-154.15000000000003	688.28
1377	0021400547	CLE @ GSW	L	-217.9400000000001	1684.2900000000002
1376	0021400542	OKC vs. UTA	W	199.97999999999993	-637.5499999999997
1375	0021400548	ORL @ LAL	L	-1105.7399999999998	-804.2
1374	0021400538	BOS @ IND	L	-646.8199999999999	-292.4300000000001
1363	0021400557	ORL @ POR	L	-1242.9899999999998	1392.4600000000005
1362	0021400552	IND @ PHI	L	-220.89000000000013	-1257.1100000000001
1361	0021400555	UTA @ HOU	L	-775.4399999999997	919.9300000000003
1360	0021400549	CHA @ NYK	W	-177.66000000000014	-2731.74
1359	0021400553	TOR vs. BOS	W	733.5699999999999	-784.8199999999999
1358	0021400556	SAS @ MIN	W	603.3800000000001	-2481.55
1357	0021400550	DAL @ LAC	L	817.89	858.4199999999998
1356	0021400554	CHI vs. MIL	W	756.82	-120.23000000000003
1351	0021400551	DET vs. BKN	W	-341.52999999999975	-492.91999999999996
1345	0021400560	MEM vs. PHX	W	763.6899999999999	252.33000000000004
1344	0021400559	LAC vs. MIA	L	845.3899999999999	-306.5299999999999
1343	0021400561	CLE @ SAC	L	-361.3600000000001	-258.69999999999993
1342	0021400558	ATL vs. WAS	W	1704.1499999999999	241.9100000000002
1337	0021400562	LAL vs. POR	L	-730.25	1525.7500000000005
1335	0021400565	DET @ TOR	W	-493.4999999999998	719.92
1334	0021400566	CHI vs. ORL	L	818.49	-929.9399999999999
1333	0021400563	BOS vs. NOP	W	-772.4599999999999	-86.18000000000004
1332	0021400564	BKN vs. HOU	L	-633.5799999999999	1055.9800000000002
1327	0021400568	ATL @ PHI	W	1837.4399999999998	-1853.73
1326	0021400569	WAS vs. SAS	W	692.9600000000002	592.7400000000001
1325	0021400571	UTA vs. GSW	L	-912.9999999999997	1815.2900000000002
1324	0021400567	IND vs. MIN	L	-359.8900000000001	-1487.23
1322	0021400570	PHX vs. CLE	W	632.7	-504.31000000000006
1321	0021400572	DAL @ SAC	W	818.66	-488.43999999999994
1319	0021400573	LAL vs. MIA	L	-866.92	-161.26999999999992
1313	0021400578	TOR vs. PHI	W	720.9699999999999	-1386.1
1312	0021400581	DAL @ DEN	L	880.04	147.76999999999995
1311	0021400574	CHA vs. SAS	L	-405.78000000000014	521.7400000000001
1308	0021400582	GSW vs. MIA	W	1946.1200000000001	-691.53
1307	0021400577	DET vs. NOP	L	-496.0599999999998	-153.68000000000004
1304	0021400575	HOU @ ORL	L	891.7500000000002	-781.6099999999999
1301	0021400583	POR vs. LAC	L	1358.8300000000004	772.0599999999998
1299	0021400580	ATL @ BOS	W	1970.5199999999998	-1374.7599999999998
1298	0021400579	WAS @ CHI	W	829.6300000000001	669.87
1297	0021400576	BKN vs. MEM	L	-773.8399999999999	824.7399999999999
1293	0021400584	OKC @ HOU	L	268.3999999999999	817.2500000000002
1292	0021400585	MIL vs. NYK	W	-188.61	-2861.8599999999997
1290	0021400586	LAL vs. CLE	L	-1003.3	-196.8100000000001
1287	0021400588	ORL vs. MEM	L	-783.8199999999999	960.5099999999999
1286	0021400591	BOS vs. CHI	L	-837.6499999999999	746.82
1285	0021400595	SAS vs. POR	W	661.2500000000001	1206.7100000000005
1284	0021400596	MIN @ PHX	L	-1407.76	398.53000000000003
1283	0021400597	UTA vs. LAL	W	-600.2499999999997	-1139.4
1282	0021400598	MIA @ SAC	W	-232.27999999999992	-628.6999999999999
1281	0021400589	NOP @ PHI	L	-85.73000000000003	-1368.28
1280	0021400590	WAS vs. BKN	L	816.0100000000001	-388.71999999999997
1279	0021400592	ATL @ TOR	W	2103.3999999999996	-42.36000000000013
1276	0021400593	OKC vs. GSW	W	201.3499999999999	1476.8000000000002
1273	0021400587	IND vs. DET	L	-498.5500000000001	-409.1799999999997
1270	0021400599	LAC vs. CLE	L	759.3099999999998	-53.88000000000008
1267	0021400594	DAL vs. DEN	W	806.14	-83.38000000000005
1261	0021400600	IND @ CHA	L	-636.8800000000001	-244.44000000000017
1260	0021400603	GSW @ HOU	W	1397.3300000000002	878.3500000000003
1259	0021400604	POR @ MEM	L	1055.2500000000005	1096.0099999999998
1258	0021400607	SAC vs. LAC	L	-768.5799999999999	761.2599999999999
1256	0021400605	WAS @ BKN	W	742.1100000000001	-318.22999999999996
1255	0021400602	ATL @ CHI	W	2236.08	-90.67999999999995
1254	0021400606	DEN vs. MIN	L	-225.00000000000006	-1389.04
1249	0021400601	PHI @ DET	L	-1290.28	-411.97999999999973
1245	0021400608	NOP @ TOR	W	-153.23000000000002	559.0199999999999
1244	0021400610	UTA @ SAS	L	-902.1999999999997	800.4200000000001
1242	0021400609	OKC @ ORL	W	344.7299999999999	-921.55
1239	0021400617	HOU vs. IND	W	804.1800000000003	-774.9000000000001
1238	0021400619	MIL vs. TOR	L	-121.54000000000002	560.9699999999999
1237	0021400621	POR vs. SAC	W	1129.4200000000005	-908.0899999999999
1236	0021400615	GSW vs. DEN	W	1528.6100000000001	-366.22
1234	0021400620	CHI @ CLE	L	586.5300000000001	88.61999999999992
1233	0021400614	BOS @ LAC	L	-975.2099999999998	898.7599999999999
1232	0021400616	DAL @ MEM	W	942.81	856.2499999999999
1229	0021400611	MIN @ CHA	L	-1385.1599999999999	-322.77000000000015
1228	0021400612	WAS vs. PHI	W	878.7800000000001	-1422.96
1227	0021400613	ATL vs. DET	W	2368.58	-1315.3099999999997
1224	0021400618	NYK vs. NOP	W	-1791.86	-85.30000000000001
1222	0021400622	LAL @ PHX	L	-1275.23	539.0
1215	0021400623	OKC @ MIA	W	487.6599999999999	-162.64999999999992
1214	0021400624	DEN vs. SAS	L	-507.05	939.2600000000001
1211	0021400632	LAL @ NOP	L	-1410.81	-152.8
1210	0021400625	MIA @ CHA	L	-303.4799999999999	-176.61000000000013
1209	0021400629	ORL @ DET	L	-1058.99	-329.1499999999997
1208	0021400634	PHX vs. POR	W	679.1100000000001	964.1900000000005
1204	0021400631	DAL @ MIN	W	1079.21	-1516.9899999999998
1203	0021400635	SAC vs. BKN	L	-1047.2599999999998	-383.22999999999996
1201	0021400633	OKC @ WAS	W	630.1599999999999	640.1800000000001
1200	0021400628	IND @ ATL	L	-912.6300000000001	2500.91
1198	0021400630	TOR @ MEM	L	623.4699999999999	856.2499999999999
1195	0021400627	PHI vs. NYK	L	-1555.46	-1636.74
1194	0021400636	HOU @ GSW	L	715.5800000000003	1659.73
1193	0021400626	UTA @ CLE	L	-889.6999999999997	230.70999999999992
1187	0021400638	MIL vs. UTA	L	-264.87	-801.9099999999997
1185	0021400640	BKN @ LAC	L	-462.87999999999994	1035.9699999999998
1184	0021400639	BOS @ POR	W	-887.4599999999998	1038.7400000000005
1181	0021400637	CHI vs. SAS	W	589.2600000000001	777.7800000000001
1179	0021400647	NOP @ MIN	W	-9.890000000000015	-1648.6599999999999
1178	0021400651	SAC @ GSW	L	-1186.1	1790.71
1177	0021400642	OKC @ ATL	L	-577.7500000000001	2633.0699999999997
1176	0021400645	ORL @ NYK	L	-1196.1599999999999	-1482.31
1175	0021400644	MIA vs. IND	W	-293.94999999999993	-1050.0700000000002
1173	0021400649	DEN vs. BOS	L	-647.52	-739.4099999999999
1172	0021400646	CHI @ DAL	W	727.4800000000001	915.3499999999999
1171	0021400650	HOU @ PHX	W	791.7200000000003	518.8900000000001
1164	0021400648	SAS vs. LAL	W	1156.0	-1546.1499999999999
1162	0021400641	TOR @ PHI	W	775.68	-1687.79
1161	0021400643	CLE vs. CHA	W	372.4099999999999	-555.9300000000001
1157	0021400653	DET @ MIL	L	-407.6699999999997	-257.78000000000003
1156	0021400656	POR vs. WAS	W	1038.8500000000004	716.32
1154	0021400655	BKN @ UTA	L	-452.98999999999995	-728.8399999999997
1152	0021400654	MEM vs. PHI	W	991.8299999999999	-1819.95
1151	0021400652	CHA vs. NYK	W	-320.7100000000001	-1553.53
1147	0021400663	MIL @ SAS	L	-190.28000000000003	844.7000000000002
1146	0021400660	NOP vs. DAL	W	132.60999999999999	841.2399999999999
1145	0021400666	WAS @ DEN	W	1092.99	-787.6300000000001
1144	0021400662	ORL vs. IND	L	-1333.07	-362.2400000000001
1143	0021400664	DET @ TOR	L	-546.6699999999996	688.41
1142	0021400667	HOU @ LAL	W	928.3900000000002	-1681.2599999999998
1141	0021400659	LAC @ PHX	W	1172.8999999999999	373.3500000000001
1137	0021400657	MIA @ CHI	W	-149.05999999999995	715.4100000000001
1136	0021400658	CLE vs. OKC	W	513.7399999999999	328.9499999999999
1133	0021400661	MIN @ ATL	L	-1780.1699999999998	2765.0699999999997
1132	0021400665	GSW vs. BOS	W	1921.54	-741.9099999999999
1125	0021400673	BOS @ UTA	W	-804.9299999999998	-731.2799999999997
1124	0021400671	PHI @ NOP	L	-1951.95	274.71999999999997
1123	0021400670	MEM vs. ORL	W	1127.17	-1469.74
1120	0021400674	DEN @ LAC	L	-927.4100000000001	1309.5699999999997
1119	0021400672	OKC vs. MIN	W	636.06	-1911.5299999999997
1115	0021400678	MEM @ DAL	W	1262.28	692.6499999999999
1114	0021400676	CLE @ DET	W	654.7199999999999	-685.3699999999997
1113	0021400675	TOR @ IND	W	825.85	-589.1500000000001
1112	0021400680	LAL vs. WAS	L	-1816.1499999999999	855.16
1110	0021400679	CHI @ GSW	W	643.07	1677.24
1109	0021400677	MIA vs. MIL	L	-154.61999999999995	-258.17
1103	0021400691	PHX vs. WAS	W	378.24000000000007	842.0699999999999
1102	0021400682	PHI vs. DET	W	-1633.8	-823.7699999999996
1101	0021400690	UTA vs. LAC	L	-869.2099999999997	1445.9799999999998
1100	0021400681	POR @ CLE	L	574.5000000000005	795.3599999999999
1098	0021400683	ATL vs. BKN	W	2896.92	-592.77
1097	0021400687	DEN @ NOP	W	-541.8700000000001	116.45999999999998
1096	0021400688	NYK vs. OKC	W	-1610.3799999999999	403.5599999999999
1092	0021400689	CHA @ SAS	L	-400.1700000000001	983.1000000000001
1091	0021400685	DAL @ HOU	L	544.5599999999998	1064.8000000000002
1086	0021400684	SAC @ TOR	L	-1324.62	963.02
1084	0021400686	MIN vs. BOS	W	-1667.7499999999998	-732.6599999999999
1081	0021400692	MIL @ ORL	W	-115.67000000000002	-1606.17
1080	0021400695	LAL vs. CHI	W	-1275.83	706.19
1079	0021400693	DEN @ MEM	L	-471.0200000000001	1397.17
1077	0021400694	IND vs. NYK	W	-651.5500000000001	-1532.08
1073	0021400700	SAC @ CLE	L	-1462.84	935.6699999999998
1072	0021400699	TOR @ BKN	W	1099.9299999999998	-732.2299999999999
1071	0021400696	PHI vs. MIN	W	-1480.5	-1588.8399999999997
1069	0021400701	LAC @ NOP	L	1132.1499999999999	47.839999999999975
1068	0021400704	PHX vs. CHI	W	518.5500000000001	559.0500000000001
1067	0021400698	BOS vs. HOU	L	-870.8799999999999	1200.9700000000003
1066	0021400702	MIA vs. DAL	L	-295.5999999999999	696.9599999999998
1062	0021400697	POR @ ATL	L	949.9300000000005	3028.62
1061	0021400703	GSW @ UTA	L	1522.81	-781.8699999999997
1055	0021400709	DET vs. HOU	W	-661.8899999999996	1036.9100000000003
1054	0021400705	SAC @ IND	W	-1000.7699999999999	-578.69
1053	0021400710	OKC @ MEM	L	260.6899999999999	1531.8500000000001
1052	0021400713	DEN vs. CHA	L	-610.6000000000001	-240.06000000000006
1051	0021400712	POR @ MIL	L	800.8700000000006	26.45999999999998
1050	0021400706	DAL @ ORL	W	834.8199999999998	-1742.3700000000001
1049	0021400714	SAS vs. LAC	L	896.2200000000001	1058.09
1047	0021400708	PHI @ ATL	L	-2827.79	3160.18
1045	0021400715	GSW vs. PHX	W	1519.03	508.55000000000007
1044	0021400707	WAS vs. TOR	L	693.7399999999999	1236.6
1043	0021400711	CLE @ MIN	W	1075.6699999999998	-1720.5399999999997
1033	0021400716	BOS vs. MIA	L	-1008.8099999999998	-136.2399999999999
1031	0021400717	LAL @ NYK	L	-1200.31	-1589.37
1029	0021400721	TOR vs. MIL	L	698.0299999999999	168.22999999999996
1028	0021400725	PHX vs. MEM	L	363.25000000000006	1666.3300000000002
1027	0021400723	ORL @ OKC	L	-1878.3500000000001	868.1899999999998
1026	0021400724	MIN @ DAL	L	-1852.0999999999997	972.4199999999998
1022	0021400719	WAS vs. CHA	L	545.8799999999999	-169.64000000000004
1020	0021400718	PHI @ CLE	L	-1610.6499999999999	1215.37
1017	0021400722	ATL @ NOP	L	1866.61	189.60999999999996
1016	0021400720	BKN vs. LAC	W	-571.3799999999999	1119.52
1013	0021400729	POR vs. UTA	W	877.3000000000005	-784.2699999999996
1012	0021400727	MIA @ DET	L	-216.5499999999999	-514.7499999999997
1010	0021400726	PHI vs. DEN	W	-1443.35	-749.8900000000001
1008	0021400728	BOS @ NYK	W	-921.4699999999998	-1511.51
1007	0021400730	SAC vs. GSW	L	-1003.4299999999998	1650.8799999999999
1003	0021400737	MIN vs. MIA	W	-1683.5299999999997	-357.2599999999999
1002	0021400731	DET @ IND	L	-518.0499999999996	-641.2900000000001
1001	0021400733	DEN @ BOS	L	-888.8900000000001	-773.8699999999998
1000	0021400739	ORL @ SAS	L	-2014.1200000000001	1499.0800000000002
999	0021400738	OKC @ NOP	W	411.0499999999999	181.03999999999996
997	0021400740	MEM @ UTA	W	1800.6200000000001	-922.1299999999997
996	0021400736	LAL @ MIL	L	-1335.31	309.65999999999997
994	0021400741	GSW vs. DAL	W	1782.58	884.7699999999999
991	0021400734	TOR vs. BKN	L	774.2299999999999	-425.2299999999999
990	0021400732	ATL vs. WAS	W	1787.9099999999999	398.4799999999999
986	0021400735	CHI @ HOU	L	412.35	1112.6200000000003
981	0021400742	CHA vs. WAS	W	-24.640000000000043	251.51999999999987
980	0021400743	LAC @ CLE	L	970.72	1354.7799999999997
979	0021400745	POR vs. PHX	W	1014.2000000000005	218.35000000000008
977	0021400744	DAL @ SAC	W	811.8899999999999	-1066.5499999999997
973	0021400751	DEN @ DET	L	-1027.6200000000001	-281.77999999999963
972	0021400752	LAC @ TOR	L	822.39	925.8999999999999
971	0021400748	ORL vs. LAL	W	-1249.69	-1470.11
970	0021400747	CLE @ IND	L	593.9099999999999	-493.6400000000001
968	0021400746	NYK @ BKN	L	-1644.21	-279.5199999999999
967	0021400754	MEM @ MIN	L	1259.72	-1604.8299999999997
966	0021400757	SAS vs. MIA	W	962.3800000000001	-497.65999999999985
964	0021400756	UTA @ PHX	L	-1059.7299999999996	298.8300000000001
963	0021400750	BOS vs. PHI	W	-626.7299999999998	-1665.8999999999999
961	0021400755	OKC vs. NOP	L	403.5499999999999	112.13999999999996
957	0021400753	MIL @ HOU	L	0.7599999999999767	1098.8200000000004
956	0021400749	GSW @ ATL	L	1614.1399999999999	1919.7699999999998
949	0021400760	NYK vs. GSW	L	-1776.76	1610.57
948	0021400763	MIL vs. BOS	W	6.539999999999978	-705.0299999999997
947	0021400764	UTA vs. SAC	W	-822.0799999999997	-1204.4099999999996
944	0021400758	CHI @ NOP	W	491.08000000000004	178.60999999999996
942	0021400761	CHA @ PHI	L	-105.04000000000005	-1573.9799999999998
941	0021400762	DAL vs. POR	W	949.4399999999998	925.8700000000005
940	0021400759	WAS vs. BKN	W	479.97999999999985	-359.2199999999999
935	0021400769	DET vs. MIN	L	-660.2399999999996	-1451.6899999999996
934	0021400768	IND @ CHA	W	-346.4300000000001	-245.82000000000005
933	0021400772	TOR vs. SAS	W	913.0199999999999	950.4200000000001
931	0021400771	HOU vs. POR	L	1084.8000000000004	927.3100000000005
930	0021400773	SAC vs. PHX	W	-1117.0099999999995	364.6800000000001
929	0021400766	LAL @ CLE	L	-1604.7199999999998	522.7799999999999
928	0021400770	ORL vs. CHI	L	-1400.06	630.21
926	0021400765	LAC @ OKC	L	674.51	560.7099999999999
923	0021400767	ATL @ MEM	L	1901.4999999999998	1258.64
917	0021400782	OKC @ DEN	W	478.2099999999999	-1166.0800000000002
916	0021400778	MIL vs. BKN	W	147.68999999999997	-499.31999999999994
914	0021400780	NOP vs. UTA	L	34.75999999999996	-824.1999999999997
913	0021400779	MIN vs. ATL	L	-1524.0899999999997	1823.0999999999997
912	0021400774	IND vs. SAS	L	-424.6400000000001	878.21
908	0021400775	GSW @ PHI	W	1742.57	-1571.8999999999999
907	0021400776	WAS vs. ORL	W	618.8499999999998	-1460.8799999999999
905	0021400777	NYK @ MIA	L	-1909.16	-412.7599999999999
902	0021400781	LAC @ DAL	W	827.06	936.7499999999998
899	0021400786	BKN @ MEM	L	-639.1299999999999	1393.0600000000002
897	0021400787	DEN @ LAL	W	-854.2900000000002	-1739.1399999999999
896	0021400785	SAC @ CHI	L	-1194.3599999999994	769.08
895	0021400783	CHA vs. DET	L	-386.30000000000007	-574.1099999999996
893	0021400784	HOU @ PHX	W	1010.5700000000004	220.24000000000012
889	0021400793	GSW @ MIN	W	1874.4299999999998	-1657.0099999999998
888	0021400791	TOR vs. WAS	W	1049.9099999999999	457.4599999999998
887	0021400799	HOU @ LAC	L	1071.8000000000004	965.02
886	0021400795	MEM @ OKC	L	1227.3100000000002	620.3799999999999
885	0021400788	ORL vs. NYK	W	-1146.4999999999998	-2041.42
884	0021400792	SAC @ MIL	L	-1182.1499999999994	288.53999999999996
882	0021400794	NOP vs. IND	L	-108.73000000000003	-338.2500000000001
880	0021400796	CLE vs. MIA	W	662.0399999999998	-417.5699999999999
878	0021400798	POR vs. LAL	W	1064.2000000000005	-1873.3899999999999
877	0021400797	DAL vs. UTA	W	863.8399999999998	-826.7499999999997
876	0021400790	SAS @ DET	W	1016.4200000000001	-577.7199999999996
875	0021400789	BOS vs. ATL	W	-768.7599999999998	1880.2299999999998
865	0021400800	CHI vs. CLE	W	907.69	651.0399999999998
863	0021400801	OKC vs. DAL	W	762.2299999999999	926.3399999999998
862	0021400802	LAC vs. SAS	W	1102.75	854.3800000000001
859	0021400805	ATL vs. TOR	L	1727.2299999999998	1186.58
858	0021400814	GSW vs. SAS	W	2006.1599999999999	857.1100000000001
857	0021400815	LAL vs. BKN	L	-2007.4599999999998	-103.65999999999985
856	0021400804	PHI vs. IND	L	-1630.33	-341.6100000000001
854	0021400812	POR @ UTA	L	1050.8700000000006	-889.7099999999997
853	0021400809	CLE @ WAS	W	579.7899999999998	460.8199999999998
852	0021400813	BOS @ SAC	L	-697.2199999999998	-1169.6999999999994
851	0021400808	MIN vs. PHX	W	-1639.7899999999997	76.15000000000012
850	0021400810	HOU @ DAL	L	922.8200000000004	853.6199999999998
848	0021400811	DEN @ MIL	L	-782.2500000000002	429.09999999999997
847	0021400807	MIA @ NYK	W	-407.7599999999999	-2173.55
846	0021400806	DET vs. CHI	W	-566.7199999999996	746.0500000000001
838	0021400803	NOP @ ORL	L	-251.88000000000002	-1296.9399999999998
833	0021400819	TOR @ HOU	L	1023.0299999999999	924.2700000000004
832	0021400817	MIA vs. NOP	L	-337.6699999999999	-94.70000000000002
831	0021400816	OKC @ CHA	W	903.7799999999999	-526.49
829	0021400818	CHI vs. PHX	W	674.1700000000001	-67.59999999999988
825	0021400820	LAC vs. SAC	W	1240.25	-1322.0099999999993
823	0021400822	MIL vs. ATL	L	269.36999999999995	1724.7299999999998
822	0021400827	CHA @ DAL	L	-666.4000000000001	991.2899999999997
821	0021400829	LAL vs. BOS	W	-1541.37	-836.0899999999998
820	0021400825	PHI @ ORL	L	-1763.6	-1147.7999999999997
