	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
1277	0021900429	GSW vs. NOP	W	-873.12	-883.63
1276	0021900428	ORL @ POR	L	-346.98	84.17999999999996
1275	0021900421	IND vs. SAC	W	1006.5400000000003	-182.5599999999999
1274	0021900423	TOR vs. WAS	W	974.1400000000001	-707.22
1273	0021900420	CLE vs. MEM	W	-934.7100000000003	-536.3200000000002
1271	0021900422	DET @ BOS	L	-464.5000000000001	716.07
1270	0021900425	PHI vs. DAL	L	511.93999999999994	395.67999999999995
1268	0021900424	NYK @ MIA	L	-1024.63	675.18
1259	0021900438	MIN @ POR	L	-1250.67	229.00999999999996
1258	0021900434	NYK vs. MIL	L	-1083.96	1453.8799999999997
1257	0021900435	MEM vs. SAC	W	-374.1500000000002	-323.2499999999999
1255	0021900430	UTA @ CHA	W	691.22	-355.46999999999997
1254	0021900432	CHI @ DET	W	-504.07000000000005	-603.5000000000001
1253	0021900436	LAC @ SAS	W	712.59	-249.91000000000008
1252	0021900437	HOU @ PHX	W	820.6100000000001	-1025.15
1250	0021900431	ATL @ BKN	L	-1579.3100000000002	625.62
1247	0021900433	WAS @ PHI	L	-843.47	588.2299999999999
1241	0021900439	DAL @ TOR	L	457.74999999999994	1110.0
1240	0021900443	DEN @ LAL	W	1071.7500000000002	827.87
1239	0021900440	CHA @ BOS	L	-495.32	851.44
1237	0021900441	IND @ MIL	L	618.2100000000003	1584.5299999999997
1236	0021900442	OKC vs. LAC	W	397.57	773.5300000000001
1231	0021900446	TOR @ IND	L	870.5000000000001	694.5000000000002
1230	0021900448	ORL vs. CHI	W	-262.15	-507.19000000000005
1229	0021900449	UTA @ MIA	L	305.2200000000001	810.68
1228	0021900450	SAS @ MEM	W	-314.3900000000001	-451.5700000000002
1227	0021900454	GSW vs. MIN	W	-719.89	-1388.9499999999998
1225	0021900452	POR vs. NOP	L	73.19999999999996	-942.66
1224	0021900451	DEN @ PHX	W	1207.6100000000001	-1164.15
1219	0021900453	SAC vs. HOU	L	-463.41999999999985	957.2800000000001
1217	0021900444	CLE vs. ATL	W	-784.0400000000003	-1712.2100000000003
1216	0021900445	PHI @ DET	W	725.2599999999999	-742.0500000000002
1215	0021900447	WAS @ NYK	W	-604.33	-1217.99
1209	0021900457	GSW vs. HOU	W	-567.55	643.57
1208	0021900456	PHI vs. MIL	W	861.9299999999998	1489.9999999999998
1207	0021900459	DEN vs. NOP	L	743.1100000000002	-791.41
1206	0021900455	TOR vs. BOS	L	720.6600000000001	986.44
1202	0021900458	LAC @ LAL	W	699.1400000000001	674.64
1199	0021900464	MIN @ SAC	W	-701.78	-603.0999999999999
1198	0021900462	OKC vs. MEM	L	240.07	-514.6900000000002
1197	0021900463	DAL vs. SAS	W	384.41999999999996	-243.3900000000001
1196	0021900465	POR @ UTA	L	-68.21000000000004	458.7700000000001
1195	0021900460	WAS @ DET	L	-679.83	-505.17000000000013
1193	0021900461	NYK @ BKN	W	-1126.74	241.95
1187	0021900469	MIL @ ATL	W	2010.2999999999997	-1844.8700000000003
1185	0021900471	PHX @ GSW	L	-1302.7	-416.03
1184	0021900467	OKC @ CHA	W	172.01	-634.73
1183	0021900466	BOS vs. CLE	W	1121.1	-1159.2000000000003
1182	0021900468	ORL vs. PHI	W	-116.82999999999998	698.2499999999999
1180	0021900470	MIA vs. IND	W	945.8399999999999	531.5300000000002
1175	0021900482	DAL @ GSW	W	521.8399999999999	-640.29
1174	0021900481	SAS vs. DET	W	-308.0700000000001	-432.90000000000015
1173	0021900483	SAC vs. PHX	L	-742.3199999999999	-840.82
1171	0021900480	ORL @ MIL	L	-197.14	1541.4799999999998
1170	0021900479	CLE @ MIN	W	-920.1400000000003	-629.1999999999999
1169	0021900478	BKN @ HOU	L	97.75999999999999	719.5100000000001
1167	0021900477	CHI vs. ATL	W	104.01999999999998	-1977.2900000000004
1166	0021900475	MIA vs. PHI	W	1080.6799999999998	624.2499999999999
1165	0021900472	DEN vs. MEM	W	743.2700000000002	-442.4200000000002
1164	0021900484	POR vs. LAL	L	-209.12000000000003	822.3
1161	0021900473	TOR @ BOS	W	721.6000000000001	880.4300000000001
1160	0021900485	UTA @ LAC	W	522.9900000000001	760.4600000000002
1153	0021900474	NOP vs. IND	W	-640.9599999999999	608.2000000000002
1151	0021900476	NYK @ WAS	W	-975.22	-816.12
1147	0021900488	NOP vs. HOU	W	-491.2499999999999	556.1800000000001
1146	0021900490	LAL vs. DAL	W	955.78	508.86999999999995
1144	0021900487	MEM vs. CHA	W	-505.8000000000002	-773.73
1142	0021900486	OKC @ TOR	W	314.51	708.2700000000001
1141	0021900489	SAC @ DEN	L	-881.1099999999999	879.2100000000003
1137	0021900491	ORL vs. ATL	L	-263.04999999999995	-1359.5000000000005
1136	0021900493	CHI vs. MIL	L	-499.36	1672.4799999999998
1135	0021900494	MIN vs. BKN	W	-692.3199999999999	-45.83000000000001
1134	0021900495	UTA vs. DET	W	661.7800000000002	-571.2800000000002
1133	0021900492	WAS vs. MIA	W	-802.0600000000001	840.2299999999999
1131	0021900496	POR vs. PHX	L	-349.56000000000006	-693.5500000000001
1125	0021900502	GSW @ SAS	L	-700.29	-162.2900000000001
1124	0021900497	BOS @ CHA	W	804.46	-912.34
1123	0021900501	HOU vs. DEN	W	707.5000000000001	864.8200000000003
1122	0021900503	OKC vs. DAL	W	456.48	360.53999999999996
1121	0021900500	CLE @ TOR	L	-845.7500000000003	709.5900000000001
1120	0021900498	IND vs. PHI	W	610.5500000000002	475.91999999999985
1118	0021900499	LAC @ SAC	W	686.4600000000002	-1019.4899999999999
1111	0021900507	LAL vs. PHX	W	1089.02	-846.9300000000001
1110	0021900505	NYK vs. POR	W	-824.48	-489.56000000000006
1109	0021900504	ORL @ WAS	W	-253.48999999999998	-727.6700000000001
1107	0021900506	MIN @ MIL	L	-845.05	1803.3099999999997
1103	0021900516	LAC vs. DET	W	823.1300000000001	-709.2800000000002
1102	0021900513	DAL vs. BKN	W	362.89	-188.86
1101	0021900510	MIA vs. TOR	W	764.4899999999999	771.5900000000001
1100	0021900511	CHI vs. UTA	L	-638.36	800.1600000000002
1099	0021900512	GSW @ MIN	L	-835.01	-533.43
1098	0021900514	OKC @ SAS	W	597.95	-167.1400000000001
1097	0021900515	SAC vs. MEM	W	-557.4899999999999	-433.8000000000002
1096	0021900508	CLE vs. CHA	L	-982.0700000000004	-525.58
1090	0021900509	DEN @ IND	W	790.1100000000002	673.5500000000002
1085	0021900519	POR @ WAS	W	-254.14000000000004	-863.9900000000001
1084	0021900517	ATL @ BOS	L	-1281.5000000000005	939.3000000000001
1083	0021900520	PHI @ HOU	L	328.2199999999998	844.5000000000001
1081	0021900518	ORL vs. MIA	W	-108.48999999999998	824.4899999999999
1079	0021900521	PHX vs. NYK	W	-760.9300000000001	-899.48
1076	0021900522	LAL vs. NOP	W	1222.02	-642.2499999999999
1073	0021900531	MIL vs. SAS	W	1933.9899999999998	-307.5800000000001
1071	0021900527	OKC @ CLE	W	738.95	-1118.0700000000004
1070	0021900525	UTA @ ORL	W	938.1600000000002	-114.04999999999998
1069	0021900524	BKN vs. TOR	L	-331.36	998.2600000000001
1068	0021900530	DAL vs. CHA	L	425.89	-453.47
1067	0021900526	IND @ ATL	L	526.1900000000002	-1339.2800000000004
1066	0021900529	BOS @ CHI	W	1073.85	-776.97
1062	0021900523	LAC vs. MEM	L	809.4800000000001	-497.4100000000002
1060	0021900528	WAS vs. DEN	W	-849.9900000000001	851.1100000000002
1059	0021900533	NOP @ SAC	W	-703.9199999999998	-485.1299999999999
1056	0021900532	GSW vs. DET	L	-969.47	-396.9200000000002
1051	0021900535	POR @ MIA	L	-183.33000000000004	749.2099999999999
1050	0021900537	MEM @ PHX	W	-350.6500000000002	-689.5400000000001
1048	0021900534	NYK @ LAC	L	-1035.17	735.5300000000001
1046	0021900536	CLE vs. MIN	L	-1253.7600000000004	-536.43
1044	0021900538	DET @ LAL	L	-849.2200000000001	1354.8
1041	0021900545	CHI @ DAL	L	-915.21	578.53
1040	0021900546	MIL @ SAS	L	1689.5199999999998	-297.5800000000001
1039	0021900544	NOP vs. UTA	L	-630.2699999999999	1075.8000000000002
1038	0021900540	ORL vs. BKN	W	194.87	-473.36
1037	0021900543	DEN @ ATL	W	776.8000000000003	-1261.8500000000004
1033	0021900542	WAS vs. BOS	W	-700.6800000000002	983.11
1032	0021900539	IND @ CHA	W	529.4300000000002	-456.93
1031	0021900541	OKC @ PHI	L	504.51000000000005	481.1099999999998
1027	0021900547	SAC vs. GSW	W	-248.3699999999999	-1103.68
1023	0021900549	TOR vs. POR	L	760.5600000000001	-248.07000000000005
1022	0021900552	SAC @ PHX	W	-401.2599999999999	-828.7300000000001
1021	0021900548	DET @ CLE	W	-312.1100000000001	-1389.1700000000005
1020	0021900550	OKC @ BKN	W	884.6500000000001	-614.89
1017	0021900551	MEM vs. MIN	W	-204.4700000000002	-540.04
1015	0021900553	NYK @ LAL	L	-1170.58	1487.37
1011	0021900558	ATL vs. HOU	L	-1395.1400000000003	981.1700000000001
1010	0021900555	CHA vs. TOR	L	-595.9300000000001	687.5300000000001
1009	0021900560	CHI @ NOP	L	-1053.1	-692.2399999999999
1008	0021900559	DEN @ DAL	W	913.1500000000003	416.77
1007	0021900554	SAS @ BOS	W	-152.16000000000008	832.11
1006	0021900562	GSW vs. MIL	L	-1237.65	1984.8999999999999
1005	0021900556	MIA @ IND	W	884.6199999999999	518.2500000000002
1004	0021900561	NYK @ UTA	L	-1305.71	1213.1000000000001
1001	0021900557	WAS @ ORL	L	-777.0300000000002	-35.78999999999999
993	0021900565	MIN vs. POR	W	-604.23	-177.43000000000006
992	0021900564	PHI vs. BOS	W	619.5699999999998	681.83
991	0021900563	CLE @ DET	W	-1149.3000000000006	-539.6700000000001
990	0021900566	OKC vs. HOU	W	575.3100000000001	892.5200000000001
985	0021900567	ATL @ WAS	L	-1528.2200000000003	-614.0000000000002
984	0021900576	GSW @ LAC	L	-1371.4	872.2
983	0021900571	SAS @ MEM	L	-157.30000000000007	-58.83000000000021
982	0021900570	CHI vs. IND	L	-1190.6599999999999	896.7100000000003
981	0021900575	SAC vs. MIL	L	-479.71999999999986	1741.0199999999998
980	0021900573	PHX vs. ORL	W	-817.5500000000002	-41.93999999999999
979	0021900568	MIA @ BKN	L	869.7499999999999	-230.97000000000003
978	0021900569	NOP @ NYK	W	-543.9099999999999	-1440.58
976	0021900574	CHA @ UTA	L	-734.59	1350.0700000000002
975	0021900572	DAL vs. LAL	L	269.65999999999997	1619.7399999999998
965	0021900579	DET vs. CHI	L	-677.7900000000001	-877.91
964	0021900583	MIL @ POR	W	1871.9999999999998	-317.31000000000006
963	0021900581	PHI @ DAL	L	607.6899999999998	273.11999999999995
962	0021900580	OKC vs. LAL	L	40.57000000000005	1751.9199999999998
960	0021900578	BOS vs. NOP	W	757.24	-546.1599999999999
957	0021900577	HOU vs. MIN	W	818.57	-533.0500000000001
956	0021900582	CLE @ DEN	W	-999.1700000000005	824.2000000000003
951	0021900588	MEM vs. GSW	W	86.2899999999998	-1504.94
950	0021900586	BKN vs. ATL	W	-86.63000000000002	-1661.1000000000004
949	0021900590	PHX vs. CHA	W	-671.0100000000002	-872.9200000000001
948	0021900584	NYK vs. MIA	W	-1125.1999999999998	719.6199999999999
947	0021900589	DEN vs. LAC	W	824.9700000000003	858.58
946	0021900587	TOR vs. SAS	L	750.09	-222.96000000000006
939	0021900585	WAS vs. UTA	L	-1290.67	1486.7400000000002
937	0021900596	SAC vs. ORL	L	-543.7199999999998	-108.56
936	0021900594	MIN vs. OKC	L	-672.4100000000001	570.45
935	0021900593	CHI @ BOS	L	-879.86	893.29
934	0021900597	CLE @ LAL	L	-999.6700000000005	1883.9199999999998
932	0021900591	DET vs. NOP	L	-815.59	-608.9599999999998
931	0021900592	PHI @ IND	L	460.4899999999998	660.7100000000003
930	0021900595	CHA @ POR	L	-1010.94	-306.82000000000005
923	0021900603	CLE @ LAC	L	-1135.7700000000004	859.6800000000001
922	0021900600	MEM vs. HOU	W	230.9199999999998	880.24
921	0021900601	MIL vs. NYK	W	2002.8299999999997	-1349.59
918	0021900599	UTA @ BKN	W	1623.1200000000001	-92.78000000000003
916	0021900598	ATL vs. PHX	W	-1493.7800000000004	-675.0100000000002
915	0021900602	GSW vs. DAL	L	-1638.27	412.11999999999995
911	0021900605	BKN @ PHI	L	-234.40000000000003	538.8199999999997
910	0021900610	DEN vs. CHA	W	961.3500000000003	-1148.67
909	0021900606	SAS @ MIA	L	-153.22000000000006	720.1199999999999
908	0021900611	HOU vs. POR	L	731.62	-160.99000000000007
907	0021900607	WAS @ CHI	L	-827.9200000000002	-867.36
905	0021900608	IND @ MIN	W	799.3700000000002	-811.4100000000001
904	0021900613	LAL vs. ORL	L	1340.7499999999998	35.22
901	0021900609	TOR @ OKC	W	677.34	560.82
899	0021900604	DET @ BOS	W	-728.09	879.06
898	0021900612	DAL @ SAC	W	550.78	-682.3799999999998
891	0021900616	NOP vs. UTA	W	-461.4599999999998	934.2200000000001
889	0021900614	NYK vs. PHX	L	-1259.59	-664.5200000000002
888	0021900617	DEN @ GSW	W	1097.4500000000003	-1771.41
887	0021900618	LAC vs. ORL	W	921.35	-46.45
885	0021900615	BOS @ MIL	L	729.56	2133.5299999999997
881	0021900623	OKC vs. MIA	L	415.82000000000005	856.2199999999999
880	0021900624	SAS vs. ATL	L	-293.97	-1341.2800000000004
879	0021900620	CHI @ PHI	L	-794.57	602.6599999999997
878	0021900619	IND vs. MIN	W	937.7000000000003	-950.07
877	0021900621	TOR vs. WAS	W	815.14	-964.8700000000002
876	0021900622	MEM vs. CLE	W	375.0899999999998	-1271.6000000000004
874	0021900625	DAL vs. POR	W	689.1099999999999	-390.6400000000001
867	0021900636	SAC @ UTA	L	-820.7099999999998	1160.0500000000002
865	0021900634	GSW vs. ORL	W	-1154.3600000000001	-113.54
864	0021900626	LAC @ NOP	W	1057.75	-464.4799999999998
863	0021900630	PHI @ NYK	W	741.1799999999997	-1394.36
862	0021900628	PHX @ BOS	W	-593.6900000000002	580.66
861	0021900627	BKN vs. MIL	L	-375.62	2264.0999999999995
860	0021900631	CLE @ CHI	L	-1407.1800000000003	-632.3000000000001
858	0021900629	ATL vs. DET	L	-1339.4200000000005	-580.3000000000001
856	0021900632	TOR @ MIN	W	952.64	-1088.4
851	0021900635	OKC vs. POR	W	496.2900000000001	-305.75000000000006
850	0021900633	LAL @ HOU	W	1412.4199999999998	583.57
845	0021900638	DEN vs. IND	L	1008.2800000000003	1075.7200000000003
843	0021900637	SAS vs. MIA	W	-284.34000000000003	842.05
841	0021900643	CLE vs. NYK	L	-1542.5200000000002	-1003.9099999999999
840	0021900640	ATL vs. TOR	L	-1473.1700000000005	1089.85
839	0021900648	LAL @ BOS	L	1319.7499999999998	657.3299999999999
838	0021900641	PHI @ BKN	W	879.3999999999997	-516.45
837	0021900639	WAS vs. DET	W	-876.5400000000002	-583.0300000000001
836	0021900646	NOP @ MEM	W	-527.9999999999998	-6.190000000000211
835	0021900652	GSW @ POR	L	-1077.14	-295.53000000000003
833	0021900647	MIL vs. CHI	W	2394.54	-784.7400000000001
832	0021900650	PHX vs. SAS	L	-598.3400000000001	-139.34000000000003
829	0021900644	MIA vs. SAC	W	767.63	-958.7299999999998
828	0021900645	HOU vs. OKC	L	436.07000000000005	562.2
825	0021900651	UTA vs. IND	W	1071.4500000000003	838.4500000000003
824	0021900649	DEN @ MIN	W	933.8600000000004	-1226.42
823	0021900642	CHA vs. ORL	L	-1286.1100000000001	-105.24000000000001
813	0021900653	DAL vs. LAC	L	527.1299999999999	1193.8899999999999
811	0021900665	GSW vs. UTA	L	-1210.51	1207.5900000000004
810	0021900659	NYK vs. LAL	L	-1228.2399999999998	1241.9099999999999
809	0021900661	CHI vs. MIN	W	-847.6700000000001	-1364.15
808	0021900662	DEN @ HOU	L	995.0000000000003	589.09
807	0021900654	SAC @ DET	L	-1096.4599999999998	-271.2500000000001
805	0021900657	MEM @ BOS	L	-147.8900000000002	794.54
802	0021900658	MIA vs. WAS	W	903.77	-877.9400000000002
801	0021900660	PHI @ TOR	L	717.3299999999997	1226.78
799	0021900663	SAS @ NOP	W	5.189999999999969	-456.2199999999998
797	0021900664	PHX vs. IND	L	-738.4500000000002	765.8900000000003
796	0021900656	LAC @ ATL	L	1029.78	-1456.7300000000005
789	0021900655	OKC @ ORL	W	702.76	-36.57000000000001
787	0021900668	POR vs. DAL	L	-224.99000000000004	454.8599999999999
785	0021900667	BKN vs. LAL	L	-656.9200000000001	1374.6899999999998
783	0021900666	WAS @ CLE	W	-489.8700000000001	-1677.63
781	0021900671	ORL vs. BOS	L	-178.31	931.4699999999999
780	0021900670	DET vs. MEM	L	-574.1800000000001	-139.2200000000002
779	0021900672	TOR @ NYK	W	1363.4499999999998	-1363.1299999999999
778	0021900676	DEN @ NOP	W	995.8900000000003	-594.9199999999998
777	0021900679	GSW vs. IND	L	-1343.7	903.8200000000003
776	0021900673	MIA vs. LAC	L	889.66	955.43
775	0021900674	SAC @ CHI	W	-783.8999999999999	-775.33
774	0021900675	MIN vs. HOU	L	-1501.5900000000001	727.61
773	0021900678	PHX @ SAS	W	-728.2300000000001	-75.72000000000003
772	0021900669	MIL @ CHA	W	2524.87	-1423.2800000000002
771	0021900677	OKC vs. ATL	W	842.98	-1380.1000000000004
759	0021900680	DAL @ UTA	L	518.0799999999999	1343.4800000000005
758	0021900682	CLE vs. CHI	L	-1812.5200000000002	-388.45000000000005
757	0021900684	LAL @ PHI	L	1357.2999999999997	644.9899999999997
755	0021900683	MIN vs. OKC	L	-1638.7600000000002	982.87
752	0021900681	BKN @ DET	W	-422.03000000000003	-712.58
749	0021900686	TOR @ SAS	W	1499.86	-217.05
747	0021900689	ORL vs. LAC	L	-319.69	1091.6
746	0021900687	WAS @ ATL	L	-791.5400000000001	-1439.0400000000004
744	0021900692	IND @ POR	L	891.4800000000002	-289.88
743	0021900691	BOS @ NOP	L	843.1399999999999	-583.3199999999998
742	0021900685	DEN vs. HOU	W	1057.3000000000002	640.83
741	0021900688	BKN @ NYK	L	-351.81000000000006	-1347.81
736	0021900690	PHX @ MEM	L	-657.6900000000002	4.799999999999798
733	0021900697	DAL @ OKC	W	446.00999999999993	747.45
732	0021900695	SAS @ CHI	L	-358.03	-691.3100000000001
730	0021900698	UTA vs. HOU	L	1179.1300000000006	643.76
729	0021900693	DET vs. CLE	L	-850.7	-1422.2000000000003
726	0021900696	MIN vs. SAC	L	-1775.6700000000003	-636.0699999999998
725	0021900694	ORL @ MIA	L	-460.73	815.31
721	0021900702	PHI vs. GSW	W	783.1099999999997	-1476.72
720	0021900706	DAL vs. PHX	L	509.4099999999999	-722.5800000000002
719	0021900701	BOS @ MIA	W	769.5499999999998	876.4799999999999
718	0021900704	DEN @ MEM	L	1043.4700000000003	148.4199999999998
717	0021900703	TOR vs. ATL	W	1636.03	-1362.7900000000004
715	0021900705	MIL vs. WAS	W	2655.08	-928.71
712	0021900699	CHA vs. NYK	W	-960.19	-1272.29
708	0021900700	NOP @ CLE	W	-436.4399999999998	-1346.6800000000003
705	0021900708	IND vs. CHI	W	818.8800000000002	-694.61
704	0021900712	HOU @ POR	L	707.16	-144.45999999999998
702	0021900711	SAS vs. UTA	W	-273.66999999999996	1029.5600000000006
701	0021900713	SAC vs. OKC	L	-638.7299999999998	676.74
699	0021900710	NYK vs. MEM	L	-1407.29	291.6499999999998
698	0021900709	DET @ BKN	L	-988.5600000000001	-417.0300000000001
693	0021900714	TOR @ CLE	W	1771.97	-1481.6800000000003
692	0021900716	PHI @ ATL	L	770.9699999999997	-1422.0800000000004
691	0021900719	SAC @ LAC	W	-701.8499999999998	1077.54
689	0021900715	WAS vs. CHA	W	-915.62	-886.86
688	0021900718	UTA @ DEN	L	880.5000000000007	969.4100000000003
685	0021900717	BOS vs. GSW	W	906.4599999999998	-1609.58
681	0021900724	DEN @ MIL	W	1105.8400000000004	2035.1799999999998
680	0021900723	MEM @ NOP	L	-15.49000000000018	-290.0099999999998
679	0021900725	PHX vs. OKC	L	-652.1600000000002	816.44
677	0021900720	DET vs. TOR	L	-1126.16	1907.68
676	0021900722	DAL @ HOU	L	362.5299999999999	710.28
674	0021900726	POR @ LAL	W	0.5400000000000205	1204.7499999999998
670	0021900721	CHI @ BKN	L	-833.34	-271.9200000000001
667	0021900732	PHI @ BOS	L	623.5699999999997	1043.1299999999997
666	0021900728	NYK @ IND	W	-1392.09	881.7400000000002
665	0021900731	BKN @ WAS	L	-277.2300000000001	-767.29
664	0021900730	GSW @ CLE	W	-1217.28	-1616.4800000000002
663	0021900727	MIN @ LAC	L	-1912.3400000000004	1003.25
662	0021900734	CHA @ SAS	L	-1024.0	-128.97999999999996
661	0021900733	DAL vs. ATL	W	366.0999999999999	-1346.1800000000003
660	0021900736	SAC vs. LAL	L	-629.7099999999998	1202.7699999999998
658	0021900735	POR vs. UTA	W	145.14000000000001	731.9300000000006
653	0021900729	MIA @ ORL	W	802.42	-601.44
647	0021900740	TOR vs. CHI	W	2043.18	-971.8000000000001
646	0021900737	DET vs. DEN	W	-888.5100000000001	1092.0400000000004
645	0021900738	NOP @ HOU	L	-369.0099999999998	773.85
644	0021900739	MIL vs. PHX	W	2030.1799999999998	-792.1600000000002
639	0021900747	MIA vs. PHI	W	938.8499999999999	476.6099999999997
638	0021900742	NYK @ CLE	W	-1241.6999999999998	-1751.0900000000001
637	0021900744	GSW @ WAS	W	-1214.83	-844.43
636	0021900743	DAL @ IND	W	505.0999999999999	734.3400000000003
635	0021900750	LAC vs. SAS	W	1139.45	-209.68999999999997
634	0021900745	ATL vs. BOS	L	-1480.7900000000002	1179.5599999999997
631	0021900748	MEM vs. DET	W	67.00999999999982	-815.6300000000001
629	0021900746	PHX @ BKN	L	-931.8600000000002	-342.94000000000005
628	0021900749	SAC vs. MIN	W	131.99000000000024	-2048.7700000000004
627	0021900741	CHA vs. ORL	L	-1160.9	-366.84
619	0021900752	HOU vs. CHA	W	912.15	-1297.5700000000002
617	0021900753	DEN vs. POR	W	1018.0200000000004	-10.639999999999986
616	0021900754	SAS @ LAL	L	-275.78999999999996	1336.3399999999997
613	0021900751	NOP vs. MIL	L	-508.41999999999985	2160.7799999999997
611	0021900763	LAC vs. MIA	W	1275.43	775.05
610	0021900759	ATL @ MIN	W	-1465.2100000000003	-2184.9700000000003
609	0021900757	BKN vs. GSW	W	-198.34000000000003	-1212.9099999999999
608	0021900756	ORL @ BOS	L	-596.94	1315.7599999999998
607	0021900761	MEM @ DAL	W	209.84999999999982	493.8299999999999
606	0021900755	DET vs. PHX	W	-653.1800000000001	-1071.2700000000002
605	0021900760	OKC vs. CLE	W	955.85	-1885.5100000000002
602	0021900758	TOR vs. IND	W	2178.4700000000003	587.3800000000002
599	0021900762	UTA vs. DEN	L	583.8300000000006	1154.4600000000005
593	0021900766	PHI @ MIL	L	330.0699999999997	2291.2699999999995
592	0021900768	HOU @ LAL	W	1050.19	1094.7399999999998
590	0021900765	NOP @ CHI	W	-497.54999999999984	-1110.0100000000002
589	0021900767	POR vs. SAS	W	-76.78999999999999	-416.56999999999994
585	0021900764	ORL @ NYK	L	-437.42	-1091.7999999999997
583	0021900771	ATL @ BOS	L	-1389.4600000000003	1451.7399999999998
582	0021900769	PHI vs. MEM	W	483.9399999999997	202.34999999999982
581	0021900770	WAS vs. DAL	W	-757.03	347.2899999999999
580	0021900774	PHX vs. HOU	W	-910.4000000000002	887.9799999999999
579	0021900776	UTA vs. POR	W	811.1800000000006	-7.6399999999999935
578	0021900772	IND vs. TOR	L	440.84000000000026	2313.5699999999997
575	0021900775	MIA @ SAC	L	776.03	-546.0499999999997
574	0021900773	OKC vs. DET	W	1094.98	-1030.49
567	0021900778	CHA vs. DAL	L	-1434.0100000000002	351.1599999999999
566	0021900782	MIN vs. LAC	W	-1345.9500000000005	1186.2
565	0021900785	SAS @ SAC	L	-557.05	-399.50999999999976
564	0021900780	NOP @ IND	W	-351.41999999999985	294.71000000000026
563	0021900781	BKN @ TOR	L	-204.12000000000003	2448.48
561	0021900784	PHX vs. DEN	L	-989.2700000000002	1290.6900000000005
560	0021900783	LAL @ GSW	W	1317.9799999999998	-1346.4899999999998
555	0021900777	MIL @ ORL	W	2421.6499999999996	-577.61
554	0021900779	NYK @ DET	W	-942.3699999999997	-943.22
549	0021900788	PHI vs. CHI	W	623.1999999999997	-1247.9700000000003
548	0021900790	HOU vs. UTA	L	740.5299999999999	948.9700000000006
547	0021900791	LAC @ CLE	W	1486.77	-2019.7600000000002
546	0021900786	OKC vs. BOS	L	483.85	1587.5099999999998
544	0021900787	NYK @ ATL	L	-1093.3899999999996	-1449.1800000000003
542	0021900789	WAS vs. MEM	L	-759.38	134.5199999999998
541	0021900792	POR vs. MIA	W	76.16000000000001	627.47
535	0021900798	UTA @ DAL	W	1086.5200000000004	415.4199999999999
534	0021900796	TOR vs. MIN	W	2583.2	-1271.7200000000005
533	0021900794	BKN @ IND	W	-270.27000000000004	148.97000000000025
532	0021900795	ATL @ ORL	L	-1373.7300000000002	-492.52000000000004
531	0021900801	PHX @ LAL	L	-978.5300000000002	1376.7299999999998
529	0021900797	MIL vs. SAC	W	2551.93	-778.3799999999998
528	0021900799	DEN vs. SAS	W	1426.7100000000005	-697.24
523	0021900800	GSW vs. MIA	L	-1479.9199999999998	854.36
521	0021900793	DET vs. CHA	L	-1080.72	-1045.2400000000002
517	0021900802	LAC @ PHI	L	1172.79	762.1999999999997
516	0021900805	SAS @ OKC	W	-462.15	787.46
514	0021900804	NOP vs. POR	W	-205.67999999999984	-154.75
512	0021900806	HOU vs. BOS	W	743.4899999999999	1198.0799999999997
511	0021900803	WAS vs. CHI	W	-447.16999999999996	-1385.7000000000003
507	0021900808	DET @ ORL	L	-1218.0	-347.16
506	0021900812	POR @ MEM	L	-146.0	277.0199999999998
505	0021900811	WAS @ NYK	W	-674.7199999999999	-1229.8399999999997
504	0021900807	CLE vs. ATL	W	-1628.8300000000002	-1508.7300000000002
503	0021900810	MIL @ IND	L	2307.12	453.61000000000024
501	0021900813	MIN vs. CHA	L	-1407.9500000000005	-1046.2600000000002
500	0021900814	SAC @ DAL	L	-617.6399999999998	344.4199999999999
499	0021900817	LAL @ DEN	W	1510.3099999999997	1262.5300000000004
498	0021900815	GSW @ PHX	L	-1613.1899999999998	-742.5300000000002
495	0021900816	UTA vs. MIA	W	1223.8300000000004	766.67
494	0021900809	BKN vs. TOR	W	-126.12000000000003	1517.75
485	0021900818	LAC @ BOS	L	1023.6099999999999	1123.4499999999996
483	0021900819	OKC @ NOP	W	791.46	-285.3199999999998
481	0021900822	PHI vs. BKN	W	900.9499999999997	-132.32000000000002
480	0021900821	MIA @ ATL	L	618.76	-1493.5500000000002
479	0021900823	CHA @ CHI	W	-897.7100000000003	-1523.2000000000003
478	0021900824	MEM @ SAC	L	269.1999999999998	-606.6399999999998
477	0021900820	MIL @ DET	W	2227.21	-1355.07
474	0021900825	HOU @ GSW	W	881.8499999999999	-1746.3099999999997
469	0021900832	UTA vs. SAS	L	985.9200000000003	-316.78999999999996
468	0021900830	BOS @ MIN	W	1259.2699999999995	-1543.9700000000005
466	0021900833	LAL vs. MEM	W	1643.7399999999998	126.07999999999981
464	0021900826	ORL vs. DAL	L	-427.16	483.7999999999999
463	0021900827	CLE @ WAS	W	-1552.7400000000002	-752.68
461	0021900829	TOR vs. PHX	W	1517.13	-896.2800000000002
460	0021900828	NYK vs. IND	L	-1366.0899999999997	593.6100000000002
457	0021900834	POR vs. NOP	L	-286.96	-350.3199999999998
455	0021900831	DEN @ OKC	L	1113.1500000000003	930.84
451	0021900836	BKN @ CHA	W	-198.87000000000003	-974.5900000000003
