	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
1616	0021800425	MIA @ MEM	W	-242.72	64.65999999999998
1612	0021800426	OKC @ DEN	L	510.1299999999999	550.0799999999999
1611	0021800428	GSW @ SAC	W	574.3600000000001	60.849999999999945
1610	0021800420	ATL @ BOS	L	-1063.8600000000001	1070.0900000000001
1608	0021800423	MIL @ CLE	W	418.8999999999999	-576.81
1603	0021800435	PHX vs. MIN	W	-1168.8	-241.30000000000004
1602	0021800432	MEM vs. HOU	L	-80.86000000000001	379.9899999999999
1601	0021800429	ORL vs. UTA	W	-177.45999999999998	-62.95999999999996
1599	0021800431	DET vs. BOS	W	-102.68	608.3700000000001
1597	0021800433	CHI @ SAS	W	-1070.3400000000001	91.84000000000003
1596	0021800430	LAL @ CHA	W	357.35	-116.88000000000004
1594	0021800434	OKC vs. LAC	W	662.6299999999999	171.1199999999999
1589	0021800442	DEN vs. TOR	W	687.15	815.3800000000001
1588	0021800437	CLE vs. PHI	L	-711.14	647.9799999999999
1587	0021800438	IND vs. NYK	W	1034.8600000000001	-760.91
1585	0021800439	WAS vs. LAL	W	-294.77	421.35
1584	0021800436	ATL @ BKN	L	-1197.3100000000002	-137.25
1581	0021800441	MIA @ NOP	W	-97.19999999999999	19.079999999999966
1580	0021800440	DAL vs. SAC	L	5.089999999999947	66.53999999999995
1575	0021800450	LAC vs. POR	L	25.11999999999989	226.7
1574	0021800447	CHI @ OKC	L	-993.2400000000001	650.9099999999999
1573	0021800444	NYK vs. PHX	L	-896.85	-1015.5699999999999
1572	0021800445	UTA @ HOU	L	-129.89999999999998	523.0899999999999
1571	0021800449	GSW vs. MEM	W	711.7800000000001	-225.69
1570	0021800443	DET vs. MIL	L	-110.18	555.9699999999999
1569	0021800446	MIN vs. SAC	W	-82.63000000000004	57.86999999999995
1564	0021800448	PHI @ SAS	L	636.0999999999999	23.780000000000033
1559	0021800454	DAL @ DEN	L	-139.22000000000006	823.8199999999999
1558	0021800451	CLE @ IND	W	-695.17	647.2800000000001
1557	0021800452	ATL vs. WAS	W	-1105.4800000000002	-223.32
1554	0021800453	LAL @ BKN	L	274.90000000000003	8.529999999999973
1551	0021800466	OKC @ SAC	W	788.7399999999999	-86.32000000000005
1550	0021800465	POR vs. MEM	W	367.51	-369.88
1549	0021800460	BKN @ CHI	W	153.67999999999995	-1126.9900000000002
1548	0021800458	BOS vs. PHX	L	461.20000000000016	-863.23
1547	0021800455	CLE @ CHA	L	-618.92	-109.38000000000004
1546	0021800457	NYK @ PHI	L	-1032.46	713.8299999999999
1545	0021800456	ORL vs. SAS	L	-183.78999999999996	166.28000000000003
1543	0021800459	IND @ TOR	L	499.31000000000006	889.9300000000001
1542	0021800461	WAS @ HOU	L	-362.54	665.5899999999999
1541	0021800462	NOP @ MIL	L	-123.42000000000003	692.6399999999999
1540	0021800464	GSW @ UTA	L	698.8100000000001	-121.30999999999996
1539	0021800463	MIN vs. DET	L	-13.440000000000037	-103.28
1527	0021800468	DAL @ LAC	L	-282.89000000000004	404.7999999999999
1525	0021800467	MIA vs. HOU	W	47.63000000000001	432.5299999999999
1523	0021800469	DET @ CHA	L	-35.78	33.679999999999964
1522	0021800476	UTA @ POR	W	22.780000000000044	282.82
1521	0021800474	ORL @ CHI	L	-325.72999999999996	-1110.4700000000003
1520	0021800471	IND @ BKN	W	502.0400000000001	-226.76000000000005
1519	0021800478	LAL vs. NOP	W	429.12	-265.39000000000004
1518	0021800477	MEM @ SAC	L	-513.47	-79.91000000000005
1516	0021800470	TOR vs. CLE	W	950.22	-753.4699999999999
1515	0021800472	ATL @ NYK	W	-953.3800000000003	-1167.75
1514	0021800473	MIL @ BOS	W	828.9299999999998	314.75000000000017
1513	0021800475	MIN @ SAS	L	-154.85000000000002	308.25
1503	0021800485	OKC @ UTA	W	926.1599999999999	-208.68999999999994
1502	0021800483	SAS @ HOU	L	224.72000000000003	363.93999999999994
1501	0021800479	DEN @ LAC	L	660.1099999999999	320.1099999999999
1500	0021800482	MIA vs. MIL	W	191.82	439.8699999999999
1499	0021800484	DAL @ GSW	L	-425.95000000000005	925.48
1495	0021800481	PHI vs. TOR	W	702.2099999999999	860.22
1494	0021800480	PHX @ WAS	L	-1011.71	-351.33000000000004
1489	0021800487	WAS @ IND	L	-354.71000000000004	640.4200000000001
1488	0021800488	CHA @ BOS	L	26.179999999999964	393.97000000000014
1487	0021800489	BKN vs. PHX	W	-292.76000000000005	-1145.97
1486	0021800490	CHI @ CLE	W	-958.7100000000003	-887.7299999999999
1485	0021800496	LAL vs. MEM	L	343.97	-281.5
1483	0021800491	ORL vs. MIA	L	-467.14	335.41
1480	0021800492	SAC vs. NOP	W	62.059999999999945	-406.86
1479	0021800493	MIN @ OKC	W	-145.76000000000002	763.1899999999998
1478	0021800494	GSW vs. LAC	W	762.83	234.95999999999992
1475	0021800495	POR vs. DAL	W	587.67	-568.45
1472	0021800486	ATL @ DET	W	-802.1300000000003	-178.84
1467	0021800501	POR @ UTA	L	278.10999999999996	-50.689999999999955
1466	0021800498	OKC @ HOU	L	614.8599999999998	505.90999999999997
1465	0021800500	GSW vs. LAL	L	749.83	273.38000000000005
1464	0021800497	MIL @ NYK	W	590.4799999999999	-1302.75
1461	0021800499	PHI @ BOS	L	615.2099999999999	533.8200000000002
1457	0021800502	DET vs. WAS	W	-96.34	-418.71000000000004
1456	0021800504	IND @ ATL	W	778.4200000000001	-876.6800000000003
1455	0021800511	SAC @ LAC	L	53.529999999999944	239.36999999999992
1454	0021800503	PHX @ ORL	W	-904.97	-608.05
1453	0021800505	BKN vs. CHA	W	-148.32000000000005	-116.85000000000004
1452	0021800508	MEM vs. CLE	W	-139.0	-1021.7299999999999
1449	0021800507	MIN @ CHI	W	-1.200000000000017	-957.7100000000003
1448	0021800506	TOR @ MIA	W	859.94	103.44000000000001
1447	0021800510	SAS vs. DEN	W	230.72000000000003	511.04999999999995
1446	0021800509	DAL vs. NOP	W	39.57999999999993	-547.86
1437	0021800516	POR @ GSW	W	283.10999999999996	601.5
1436	0021800515	UTA vs. PHI	L	17.780000000000044	617.8499999999999
1435	0021800512	HOU vs. BOS	W	647.38	523.2300000000001
1433	0021800513	MIL vs. NYK	W	726.8	-1437.47
1429	0021800514	LAL @ SAC	L	338.38000000000005	-15.470000000000056
1427	0021800520	CHI @ WAS	W	-1017.4300000000003	-557.32
1426	0021800523	NOP vs. DAL	W	-313.42	-191.89000000000007
1425	0021800526	LAL vs. LAC	L	192.96000000000004	379.3699999999999
1424	0021800524	SAS @ DEN	L	222.25000000000003	512.7199999999999
1422	0021800518	IND vs. DET	W	916.0600000000001	-328.31
1421	0021800522	MIN vs. ATL	L	-7.200000000000017	-936.9700000000003
1419	0021800525	OKC @ PHX	W	617.2099999999998	-1053.72
1418	0021800517	CHA vs. BKN	W	-109.35000000000004	-154.40000000000003
1417	0021800519	ORL vs. TOR	W	-448.49	920.35
1415	0021800521	MIA vs. CLE	W	335.94	-1155.48
1407	0021800531	BOS @ MEM	W	452.23000000000013	-147.0
1406	0021800532	UTA vs. NYK	W	400.75000000000006	-1571.93
1405	0021800527	BKN @ MIL	L	-295.98	862.8
1404	0021800529	ATL vs. CLE	W	-786.9700000000003	-1288.9899999999998
1403	0021800528	NOP vs. HOU	L	-243.56	788.38
1401	0021800535	SAS @ LAC	W	153.33000000000004	368.9499999999999
1400	0021800533	PHX vs. DEN	L	-1188.18	650.0699999999999
1399	0021800534	POR vs. GSW	L	273.66999999999996	603.8
1395	0021800530	CHA @ WAS	L	-41.35000000000004	-470.56000000000006
1389	0021800541	LAL vs. SAC	W	198.10000000000002	51.059999999999945
1388	0021800537	MIA vs. MIN	L	103.94000000000001	-73.73000000000002
1387	0021800539	DAL vs. OKC	W	-258.8900000000001	680.2099999999998
1386	0021800538	CHI @ TOR	L	-941.8900000000003	845.48
1385	0021800540	POR vs. PHI	W	203.80999999999995	681.0899999999999
1381	0021800536	DET @ ORL	L	-245.81	-303.49
1377	0021800545	BOS @ SAS	L	516.8100000000002	294.91
1376	0021800548	PHX vs. GSW	L	-1322.39	741.6899999999999
1375	0021800543	ORL @ CHA	L	-309.05	-108.85000000000004
1374	0021800542	ATL @ IND	L	-787.6600000000003	1053.3600000000001
1373	0021800546	NOP vs. MIN	W	-309.22	-4.8100000000000165
1370	0021800547	DAL @ OKC	L	-190.4200000000001	607.8499999999998
1368	0021800544	HOU vs. MEM	W	928.9399999999999	-290.47
1363	0021800550	DET @ MIL	L	-387.81	998.49
1362	0021800551	NYK @ DEN	L	-1706.14	787.0699999999999
1361	0021800552	SAC vs. POR	L	-92.86000000000006	344.46999999999997
1360	0021800549	UTA @ TOR	L	-55.829999999999956	981.25
1355	0021800553	PHI @ LAC	W	683.9799999999999	223.13999999999987
1353	0021800556	ATL @ WAS	L	-924.0100000000003	-323.45000000000005
1352	0021800554	DAL @ CHA	W	-257.4500000000001	-40.88000000000004
1350	0021800557	BKN vs. NOP	W	-287.13	-239.48000000000002
1349	0021800559	ORL @ CHI	W	-300.13	-1077.0200000000004
1348	0021800562	LAL vs. OKC	L	263.76000000000005	746.0899999999998
1347	0021800555	MIA @ CLE	W	486.44	-1422.2799999999997
1345	0021800560	MEM vs. DET	L	-433.44000000000005	-154.34000000000003
1344	0021800561	PHI @ PHX	W	747.4399999999999	-1456.3600000000001
1341	0021800558	MIN @ BOS	L	-146.39000000000001	446.00000000000017
1335	0021800564	DEN @ SAC	W	923.7399999999999	-236.28000000000006
1333	0021800563	SAS vs. TOR	W	436.06	816.75
1332	0021800565	GSW vs. HOU	L	729.2499999999999	1069.08
1329	0021800575	OKC @ POR	W	883.9799999999998	334.72999999999996
1328	0021800574	NYK @ LAL	W	-1165.1100000000001	119.02000000000004
1327	0021800573	PHX vs. LAC	L	-1590.1100000000001	227.87999999999988
1326	0021800569	CHI vs. IND	L	-1211.8900000000003	1190.33
1325	0021800571	MIN vs. ORL	W	-137.54000000000002	-305.79
1324	0021800567	UTA @ CLE	W	477.12000000000006	-1555.36
1323	0021800570	MEM vs. BKN	L	-575.94	-142.88
1322	0021800572	MIL vs. ATL	W	1133.9	-1060.0600000000004
1321	0021800566	BOS vs. DAL	W	585.7400000000002	-264.0300000000001
1318	0021800568	WAS @ MIA	L	-401.91	179.41000000000003
1309	0021800581	SAS vs. MEM	W	576.81	-717.99
1308	0021800582	POR vs. HOU	W	264.60999999999996	758.8199999999999
1307	0021800580	TOR @ MIL	W	891.99	894.03
1305	0021800579	CLE vs. NOP	L	-1688.24	294.77
1303	0021800578	DAL @ PHI	L	-331.0800000000001	885.56
1302	0021800583	SAC vs. GSW	L	-379.23	656.4999999999999
1301	0021800577	DET vs. UTA	L	-310.42	95.50000000000004
1299	0021800576	CHA @ DEN	L	-183.38000000000005	1060.09
1293	0021800587	MIA @ ATL	L	171.91000000000003	-970.8300000000003
1292	0021800588	WAS @ OKC	W	-390.91	796.5399999999997
1291	0021800586	LAC vs. ORL	W	368.1399999999999	-446.94
1290	0021800589	IND @ TOR	L	877.0	1027.8200000000002
1289	0021800585	MIN vs. LAL	W	6.7099999999999795	-25.22999999999996
1288	0021800584	CHI vs. BKN	L	-1346.5100000000002	0.9000000000000057
1285	0021800590	PHX vs. CHA	L	-1723.65	199.56999999999994
1279	0021800596	LAL @ DAL	W	205.99000000000004	-472.7000000000001
1277	0021800594	UTA @ MIL	L	88.43000000000004	818.9
1276	0021800592	BOS vs. BKN	W	725.1000000000003	-230.76999999999998
1275	0021800598	ORL @ SAC	L	-587.69	-71.73000000000005
1272	0021800597	POR vs. NYK	W	404.97999999999996	-1163.8600000000001
1271	0021800591	DET vs. SAS	L	-377.0	717.1800000000001
1270	0021800595	MEM @ NOP	L	-859.6100000000001	-160.60000000000002
1267	0021800593	HOU vs. DEN	W	688.18	821.1399999999999
1263	0021800606	CHA @ LAC	L	-257.05000000000007	508.01999999999987
1262	0021800602	ATL @ TOR	L	-896.3300000000003	1163.4
1260	0021800605	GSW vs. NYK	W	794.2999999999998	-1298.2500000000002
1259	0021800599	CLE vs. IND	L	-1820.92	1478.38
1258	0021800603	MIN @ OKC	W	150.48999999999998	648.7899999999997
1256	0021800600	PHI vs. WAS	W	1023.3599999999999	-544.57
1254	0021800604	SAC @ PHX	L	-153.80000000000004	-1406.98
1252	0021800601	DEN @ MIA	W	746.9099999999999	28.960000000000022
1247	0021800611	MEM vs. SAS	W	-550.8300000000002	482.18
1246	0021800616	LAL vs. DET	W	197.66000000000003	-518.15
1245	0021800612	NOP vs. CLE	W	-16.430000000000007	-1953.42
1242	0021800610	HOU vs. MIL	L	753.06	954.4
1241	0021800615	CHI @ POR	L	-1480.9000000000003	544.98
1239	0021800607	IND @ BOS	L	640.33	864.1000000000003
1236	0021800614	UTA vs. ORL	W	245.93000000000004	-728.06
1235	0021800609	ATL @ BKN	L	-1032.4300000000003	-72.85999999999999
1234	0021800613	DAL vs. PHX	W	-388.9200000000001	-1330.1200000000001
1233	0021800608	WAS vs. PHI	W	-383.74000000000007	860.8599999999999
1227	0021800619	OKC @ SAS	L	501.5899999999997	411.83
1226	0021800617	BOS @ MIA	L	702.7600000000002	36.46000000000002
1225	0021800620	DET @ SAC	L	-658.9	-221.30000000000004
1221	0021800618	DEN vs. LAC	W	883.2899999999998	347.52999999999986
1219	0021800627	UTA vs. LAL	W	163.84000000000003	188.94000000000003
1218	0021800621	ATL @ PHI	W	-1018.2600000000003	713.0699999999999
1217	0021800629	CHI @ GSW	L	-1615.0700000000004	931.7999999999998
1216	0021800623	IND @ NYK	W	942.0	-1432.4200000000003
1215	0021800625	CLE @ HOU	L	-2085.75	1507.57
1214	0021800628	POR vs. CHA	W	684.6299999999999	-249.12000000000006
1212	0021800626	MIN vs. DAL	L	-6.180000000000021	-244.75000000000006
1210	0021800624	TOR vs. BKN	W	1298.74	-79.55999999999999
1205	0021800622	WAS vs. MIL	W	-237.58000000000004	939.64
1201	0021800634	SAS @ OKC	L	476.94	579.9199999999997
1200	0021800630	DET @ LAC	W	-424.27	276.6999999999999
1199	0021800633	MIN vs. NOP	W	1.729999999999979	-97.71000000000001
1198	0021800632	BOS @ ORL	L	556.0900000000003	-493.05999999999995
1196	0021800635	DEN @ PHX	L	869.3899999999999	-1388.8700000000001
1193	0021800631	MIA vs. MEM	W	179.39000000000001	-556.6600000000001
1192	0021800637	CHI @ UTA	L	-1749.0200000000004	306.34000000000003
1191	0021800636	CHA @ SAC	L	-390.7900000000001	-78.39000000000004
1185	0021800638	PHI @ NYK	W	940.8	-1566.3700000000003
1184	0021800640	ATL vs. MIL	L	-943.8400000000004	864.64
1183	0021800639	TOR @ WAS	W	1433.85	-541.9000000000001
1182	0021800642	DAL vs. GSW	L	-251.03000000000006	1069.0099999999998
1181	0021800644	CLE @ LAL	W	-1317.91	44.85000000000002
1180	0021800641	ORL vs. HOU	W	-422.7099999999999	747.5699999999999
1179	0021800643	POR @ DEN	L	523.9499999999999	795.2199999999999
1171	0021800645	BKN vs. BOS	W	3.329999999999984	409.9300000000003
1170	0021800650	NOP @ LAC	W	-164.41	131.34999999999985
1168	0021800646	HOU vs. MEM	W	677.2199999999999	-622.94
1167	0021800649	POR @ SAC	L	377.94999999999993	64.10999999999996
1166	0021800648	UTA vs. DET	W	448.45000000000005	-654.27
1162	0021800647	SAS vs. CHA	L	331.72	-232.07000000000005
1159	0021800653	ATL vs. OKC	W	-1004.9800000000004	643.7599999999998
1157	0021800654	MIA @ MIL	L	171.89000000000001	1000.22
1156	0021800651	IND vs. PHX	W	929.21	-1387.43
1155	0021800655	GSW @ DEN	W	1205.9399999999998	856.6199999999999
1153	0021800652	PHI vs. MIN	W	854.02	70.02999999999997
1152	0021800656	LAL vs. CHI	W	576.1800000000001	-1882.7700000000004
1147	0021800664	UTA @ LAC	W	590.19	-13.540000000000134
1146	0021800659	BKN @ HOU	W	-3.410000000000011	742.3299999999999
1145	0021800662	POR vs. CLE	W	382.4099999999999	-1239.91
1144	0021800661	SAS @ DAL	W	411.94000000000005	-392.7300000000001
1143	0021800660	MEM vs. MIL	L	-763.85	1135.56
1141	0021800663	NOP @ GSW	L	-95.74	1342.6099999999997
1137	0021800658	TOR @ BOS	L	1193.74	489.2500000000003
1135	0021800657	ORL @ DET	L	-427.81999999999994	-494.74
1131	0021800670	OKC vs. LAL	L	497.27999999999975	192.92000000000002
1130	0021800669	CHI @ DEN	L	-2016.3300000000004	1382.7599999999998
1129	0021800668	TOR vs. PHX	W	1193.42	-1446.5600000000002
1127	0021800667	PHI @ IND	W	991.9499999999999	916.14
1123	0021800666	SAC @ CHA	L	-18.780000000000044	-162.98000000000005
1122	0021800665	WAS vs. NYK	W	-6.680000000000007	-1700.1200000000003
1119	0021800673	BKN @ ORL	W	139.45999999999998	-568.3799999999999
1118	0021800677	NOP @ POR	L	-237.48000000000002	522.3
1117	0021800671	MEM @ BOS	L	-904.41	629.0300000000002
1116	0021800674	MIN vs. SAS	L	-72.08000000000003	477.58000000000004
1115	0021800675	CLE @ UTA	L	-1372.52	731.57
1114	0021800672	DET vs. MIA	W	-349.85	28.980000000000018
1112	0021800676	LAC vs. GSW	L	-157.98000000000013	1479.0199999999998
1105	0021800682	MIL @ ORL	W	1270.6699999999998	-708.5999999999999
1104	0021800684	TOR vs. MEM	W	1253.63	-1044.63
1103	0021800680	SAC @ DET	W	-87.04000000000005	-355.41
1101	0021800681	IND vs. DAL	W	992.81	-534.0600000000001
1100	0021800686	LAL @ HOU	L	184.3	672.1099999999999
1099	0021800685	CHI vs. MIA	L	-2149.7000000000003	711.48
1097	0021800678	OKC @ PHI	W	501.27999999999975	904.6099999999999
1095	0021800683	ATL vs. BOS	L	-930.8700000000003	768.4900000000002
1094	0021800687	CLE @ DEN	L	-1504.97	919.4299999999998
1090	0021800679	PHX @ CHA	L	-1580.5000000000002	-19.31000000000006
1085	0021800688	CHA @ IND	L	-176.05000000000007	979.9799999999999
1084	0021800690	LAC @ SAS	W	72.99999999999987	467.89000000000004
1083	0021800689	PHX @ MIN	L	-1714.2500000000002	-63.82000000000002
1079	0021800691	NYK vs. OKC	L	-1833.6800000000003	640.7399999999998
1078	0021800692	CHI @ CLE	W	-1307.8900000000003	-1637.26
1077	0021800699	HOU @ PHI	L	737.3299999999999	832.0099999999999
1076	0021800697	MEM vs. NOP	L	-1184.52	-228.86
1075	0021800696	BKN vs. SAC	W	281.96	-244.91000000000005
1073	0021800700	POR @ UTA	W	661.8799999999999	272.61000000000007
1072	0021800698	MIA @ BOS	L	-120.62999999999998	907.6400000000002
1070	0021800693	WAS vs. DET	W	-161.14000000000001	-496.39000000000004
1067	0021800701	GSW @ LAL	W	1615.1899999999998	40.34
1066	0021800694	DAL @ MIL	L	-675.0400000000001	1405.56
1064	0021800695	ATL vs. ORL	L	-1067.2800000000002	-548.4899999999999
1057	0021800704	LAC @ DAL	L	139.37999999999988	-515.6800000000001
1056	0021800702	TOR vs. SAC	W	1388.63	-163.14000000000004
1055	0021800703	POR @ OKC	L	576.1699999999998	779.8899999999998
1053	0021800705	MIN @ PHX	W	79.79999999999998	-1847.8200000000002
1049	0021800714	DET @ NOP	W	-487.03000000000003	-159.9
1048	0021800708	ORL @ BKN	L	-853.0699999999999	424.1
1047	0021800713	CHA @ MEM	W	281.81999999999994	-1324.1
1046	0021800710	NYK vs. HOU	L	-1967.0500000000002	667.2199999999999
1045	0021800709	LAC @ MIA	W	70.41999999999987	-38.12999999999998
1044	0021800711	SAS @ PHI	L	322.89000000000004	969.8699999999999
1040	0021800715	DEN @ UTA	L	905.8399999999998	353.32000000000005
1039	0021800706	IND vs. TOR	W	1116.8899999999999	1148.43
1038	0021800712	CHI vs. ATL	L	-1455.9100000000003	-1053.4500000000003
1034	0021800707	BOS vs. CLE	W	1046.4900000000002	-1769.4
1029	0021800719	LAL vs. MIN	L	-103.22999999999999	223.02999999999997
1028	0021800716	GSW @ WAS	W	1751.1299999999999	-766.03
1027	0021800717	OKC vs. NOP	W	918.7399999999998	-301.33000000000004
1025	0021800718	POR @ PHX	W	880.1699999999998	-1981.2200000000003
1021	0021800727	CHA @ MIL	L	-474.95000000000005	1540.24
1020	0021800728	DEN vs. PHX	W	832.0099999999998	-2114.46
1019	0021800720	ORL vs. WAS	L	-693.0699999999999	-156.34000000000003
1018	0021800721	NYK @ BKN	L	-2100.2400000000002	565.9
1016	0021800729	UTA vs. MIN	W	494.4200000000001	140.89
1015	0021800725	MEM vs. SAC	L	-1463.3899999999999	-156.00000000000006
1014	0021800722	CLE vs. MIA	L	-1901.4	344.74
1012	0021800723	CHI vs. LAC	L	-1589.4800000000002	211.84999999999988
1011	0021800726	DET @ DAL	L	-492.34000000000003	-370.99000000000007
1008	0021800724	HOU vs. TOR	W	807.5299999999999	1148.04
1001	0021800730	NOP vs. SAS	L	-442.43000000000006	478.29
1000	0021800731	MEM vs. IND	W	-1002.39	1028.56
998	0021800733	DEN vs. PHI	W	968.6799999999997	882.4699999999999
997	0021800734	POR vs. ATL	W	644.5799999999998	-979.3900000000003
993	0021800732	BOS vs. GSW	L	810.0600000000003	1886.84
991	0021800741	MIA @ NYK	W	112.97000000000003	-2233.26
990	0021800740	UTA @ MIN	W	635.2	-1.6100000000000136
989	0021800735	CHI vs. CLE	L	-1722.8800000000003	-1583.26
988	0021800739	TOR @ DAL	W	1148.1399999999999	-376.70000000000005
987	0021800737	HOU vs. ORL	W	947.5299999999999	-832.77
986	0021800742	WAS @ SAS	L	-236.34000000000003	469.07
981	0021800738	MIL @ OKC	L	1224.72	1057.31
980	0021800736	LAC vs. SAC	W	352.9499999999999	-238.50000000000006
979	0021800743	PHX @ LAL	L	-2247.54	-21.429999999999996
973	0021800744	CHA vs. NYK	W	507.90999999999997	-2366.12
972	0021800746	BKN @ BOS	L	257.37	738.3600000000002
971	0021800748	LAC vs. ATL	L	268.72999999999985	-1040.8200000000004
968	0021800745	IND vs. GSW	L	879.9899999999999	2022.34
967	0021800747	MEM vs. DEN	L	-1081.12	1105.1099999999997
963	0021800749	WAS @ CLE	L	-301.74	-1429.99
962	0021800755	LAL vs. PHI	L	45.730000000000004	884.8199999999999
960	0021800754	PHX @ SAS	L	-2380.46	609.55
959	0021800753	HOU vs. NOP	L	862.2299999999999	-358.21000000000004
958	0021800752	BKN vs. CHI	W	413.52	-1856.1200000000003
957	0021800750	MIL @ DET	W	1149.01	-558.05
955	0021800751	OKC @ ORL	W	1195.6099999999997	-972.18
949	0021800756	CHA @ BOS	L	-173.89000000000004	877.0900000000003
948	0021800763	UTA @ POR	L	400.68000000000006	783.7099999999998
947	0021800759	WAS vs. IND	W	-141.84000000000003	731.8899999999999
946	0021800761	NOP vs. DEN	L	-288.69000000000005	1241.3099999999997
945	0021800758	DAL @ NYK	W	-442.80000000000007	-2498.82
943	0021800760	MIN vs. MEM	W	6.229999999999986	-1070.25
941	0021800762	ATL @ SAC	L	-967.0200000000004	-156.34000000000006
937	0021800757	CHI @ MIA	W	-1689.2000000000003	105.83000000000003
933	0021800766	MIL @ TOR	W	1283.81	1133.7099999999998
932	0021800768	PHI @ GSW	W	1022.6099999999999	1332.6299999999999
931	0021800769	LAC vs. LAL	L	124.20999999999984	52.56
930	0021800764	DET vs. DAL	W	-548.4499999999999	-373.58000000000004
929	0021800765	IND @ ORL	L	584.2399999999999	-811.31
925	0021800767	BKN @ SAS	L	255.03	749.74
921	0021800771	BOS @ NYK	W	1015.5500000000003	-2631.37
920	0021800772	MIA vs. OKC	L	-36.66999999999997	1333.6499999999996
918	0021800770	MEM @ CHA	L	-1209.12	-16.05000000000004
917	0021800774	DEN vs. HOU	W	1377.2899999999997	716.6399999999999
915	0021800773	ATL @ UTA	L	-1103.6900000000005	555.8700000000001
911	0021800784	PHX vs. ATL	L	-2513.2400000000002	-1090.1300000000006
910	0021800783	DEN @ MIN	W	1513.0599999999997	-300.6
909	0021800781	MIA vs. IND	L	-178.82999999999998	887.0299999999999
908	0021800775	DET vs. LAC	L	-478.54999999999995	130.05999999999983
906	0021800776	CHA vs. CHI	W	-22.880000000000038	-1612.1200000000003
905	0021800785	SAC vs. PHI	W	-13.84000000000006	1010.1599999999999
904	0021800782	GSW vs. LAL	W	1257.7299999999998	44.730000000000004
903	0021800786	UTA vs. HOU	L	546.4300000000001	721.4499999999998
902	0021800778	MIL @ WAS	W	1418.4199999999998	-371.65000000000003
901	0021800777	BKN @ ORL	L	111.22999999999999	-665.18
895	0021800780	CLE vs. DAL	L	-1427.25	-439.73
894	0021800779	SAS vs. NOP	W	889.65	-429.5400000000001
887	0021800787	MEM @ NYK	W	-222.7299999999998	-2763.7700000000004
886	0021800788	OKC @ BOS	L	721.4399999999997	1153.7600000000002
885	0021800789	LAC @ TOR	L	196.25999999999982	1134.0799999999997
881	0021800790	DET vs. DEN	W	-544.03	1198.6299999999997
880	0021800791	ATL @ WAS	W	-941.3600000000006	-361.84000000000003
879	0021800792	BKN vs. MIL	L	-32.22000000000001	1552.84
877	0021800793	NOP vs. IND	L	-570.1000000000001	875.2399999999999
876	0021800794	PHX vs. HOU	L	-2645.88	861.6399999999999
873	0021800795	SAC vs. SAS	W	128.32999999999993	504.28999999999996
869	0021800796	CHA vs. LAC	L	-30.05000000000004	127.16999999999982
868	0021800799	DET @ NYK	W	-399.21999999999997	-2896.03
867	0021800798	IND vs. LAL	W	1013.1999999999999	-98.41999999999999
866	0021800802	OKC vs. ORL	W	873.9899999999997	-669.4399999999999
865	0021800801	MIN @ MEM	L	-67.77000000000001	-976.0899999999997
864	0021800800	PHI vs. TOR	L	862.4699999999998	1269.8999999999996
862	0021800803	MIA @ POR	W	-95.65999999999997	697.5799999999998
858	0021800797	CLE vs. BOS	L	-1560.03	1291.7200000000003
853	0021800807	CHA @ DAL	L	-172.55000000000004	-295.58000000000004
851	0021800809	HOU @ SAC	W	1001.5499999999998	-104.82000000000005
850	0021800808	PHX @ UTA	L	-2778.38	1301.7
849	0021800810	GSW vs. SAS	W	1393.2999999999997	508.66999999999996
847	0021800806	WAS @ MIL	L	-501.75000000000006	1687.09
843	0021800805	CHI vs. NOP	L	-1745.5500000000004	-485.37000000000006
842	0021800804	BKN vs. DEN	W	124.65999999999998	1048.9999999999995
839	0021800812	MIN @ ORL	L	-209.62	-584.0799999999999
838	0021800813	ATL vs. TOR	L	-943.0300000000005	1405.5199999999995
837	0021800816	SAS @ POR	L	363.40999999999997	626.1899999999998
835	0021800811	IND vs. LAC	W	1150.9299999999998	193.41999999999982
834	0021800814	BOS vs. LAL	L	1054.4500000000003	-91.23999999999998
833	0021800815	OKC vs. MEM	W	1011.9499999999997	-1054.8399999999997
827	0021800823	NOP vs. MIN	W	-340.37000000000006	-351.17
826	0021800820	CHI @ BKN	W	-1728.8200000000004	116.84999999999998
825	0021800819	CLE @ WAS	L	-1692.67	-266.39000000000004
824	0021800821	DAL vs. MIL	L	-301.78000000000003	1821.1599999999999
823	0021800817	DET vs. NYK	W	-254.77999999999997	-3028.1600000000003
821	0021800818	DEN @ PHI	L	899.8199999999995	1015.1999999999998
818	0021800822	PHX vs. GSW	L	-2910.75	1528.6699999999996
817	0021800824	MIA @ SAC	L	-27.16999999999997	-23.270000000000056
811	0021800833	MIL vs. ORL	L	1505.07	-588.4599999999999
810	0021800829	LAC @ BOS	W	199.37999999999982	906.9500000000003
808	0021800832	OKC @ HOU	W	1149.6799999999998	916.1899999999998
807	0021800825	UTA vs. SAS	W	617.32	218.49999999999994
805	0021800828	NYK vs. TOR	L	-3160.1600000000003	1540.9599999999996
804	0021800831	NOP @ MEM	L	-345.7200000000001	-1043.9599999999996
803	0021800826	CLE @ IND	L	-1825.17	1288.4299999999998
802	0021800827	CHA @ ATL	W	-89.73000000000005	-1080.1200000000006
