	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
1308	0022000563	CLE vs. DEN	L	-1353.6	848.39
1307	0022000451	BOS vs. ATL	W	59.09000000000011	-434.16999999999996
1306	0022000455	PHX @ NOP	W	425.35999999999996	-369.53
1305	0022000450	PHI vs. CHI	W	568.57	-214.9699999999999
1303	0022000449	ORL vs. GSW	W	-452.33000000000004	24.210000000000015
1302	0022000454	MIN vs. TOR	L	-1133.83	383.4
1300	0022000457	UTA @ LAC	L	1193.14	756.8799999999999
1298	0022000452	MEM vs. DET	W	95.64000000000001	-782.8999999999999
1291	0022000460	CHI vs. SAC	W	-280.6599999999999	-681.82
1290	0022000462	MEM vs. PHX	L	13.140000000000015	488.63999999999993
1289	0022000459	GSW @ CHA	L	-119.97999999999999	-93.55999999999995
1288	0022000463	MIA @ LAL	W	-106.67999999999998	857.1900000000002
1285	0022000464	POR vs. WAS	L	475.17	-224.13999999999993
1281	0022000470	ATL vs. DEN	W	-499.34	314.71999999999997
1280	0022000465	NOP vs. BOS	W	-359.7	126.59000000000012
1279	0022000469	NYK vs. MIN	W	17.50999999999999	-1267.86
1278	0022000472	BKN @ LAC	W	775.54	817.8199999999999
1276	0022000468	TOR vs. PHI	W	526.46	555.99
1273	0022000466	CLE vs. OKC	L	-1491.02	330.52
1271	0022000471	SAC @ MIL	L	-821.99	468.07000000000005
1268	0022000467	DET @ ORL	L	-918.3999999999999	-305.88000000000005
1265	0022000475	OKC vs. MIA	L	-423.03000000000003	38.640000000000015
1264	0022000476	DAL vs. MEM	W	-27.940000000000047	-55.009999999999984
1263	0022000474	HOU vs. CHI	L	-778.79	-135.82999999999993
1262	0022000477	PHX vs. POR	W	626.4699999999999	328.0
1261	0022000478	CHA @ UTA	L	-99.88999999999994	1114.91
1260	0022000479	WAS @ LAL	W	-76.63999999999993	707.0300000000002
1253	0022000482	BKN vs. SAC	W	914.33	-961.6700000000001
1252	0022000486	MIL vs. MIN	W	608.3800000000001	-1401.61
1251	0022000481	ORL vs. DET	L	-385.1	-828.5599999999998
1250	0022000485	BOS @ DAL	L	-16.469999999999885	115.72999999999996
1249	0022000483	GSW @ NYK	W	-113.57	-138.9
1248	0022000484	PHI @ TOR	W	483.02	368.96
1247	0022000480	ATL @ CLE	L	-429.02	-878.05
1243	0022000488	LAC vs. WAS	W	743.43	-304.91999999999996
1239	0022000487	DEN vs. POR	W	245.52999999999997	181.55
1235	0022000489	GSW @ IND	W	28.400000000000006	-20.310000000000045
1234	0022000491	HOU @ CLE	L	-917.79	-729.7199999999999
1233	0022000492	MIA vs. TOR	W	183.33	225.92999999999995
1232	0022000494	DET @ NOP	L	-828.3999999999999	-214.38
1230	0022000490	BOS @ ATL	L	-158.96999999999989	-494.33
1229	0022000496	PHX vs. CHA	L	538.8899999999999	-166.82999999999993
1228	0022000493	MIN @ CHI	L	-1535.09	8.36000000000007
1227	0022000497	UTA vs. LAL	W	1247.5700000000002	557.6400000000002
1223	0022000495	SAS @ OKC	L	267.70000000000005	-337.25000000000006
1217	0022000501	MEM vs. LAC	W	-47.509999999999984	804.75
1216	0022000503	MIL vs. NOP	W	748.23	-219.69
1215	0022000498	DAL @ PHI	L	108.78999999999996	620.75
1214	0022000499	ORL @ BKN	L	-524.95	1052.71
1213	0022000502	WAS @ DEN	W	-368.91999999999996	311.94
1211	0022000500	SAC @ NYK	L	-1100.89	-205.87
1205	0022000505	IND @ BOS	L	-88.37000000000005	-75.93999999999988
1204	0022000510	OKC vs. ATL	W	-191.04000000000008	-424.18
1202	0022000512	LAL vs. POR	W	708.9600000000003	35.76999999999998
1201	0022000508	PHX @ CHI	W	465.91999999999985	-73.04999999999993
1200	0022000509	LAC @ MEM	W	730.75	20.590000000000018
1197	0022000504	SAC @ DET	W	-564.6800000000001	-889.0099999999999
1195	0022000511	GSW vs. CHA	W	169.87	-248.23999999999992
1194	0022000506	TOR vs. HOU	W	908.43	-1056.34
1189	0022000507	MIA vs. UTA	W	327.42	929.9900000000002
1187	0022000519	DAL @ BKN	W	41.289999999999964	590.71
1186	0022000518	DEN @ OKC	W	242.85	-195.45000000000007
1185	0022000517	WAS vs. MIN	W	-222.46999999999997	-1668.33
1183	0022000514	NOP @ SAS	L	-360.6	272.18000000000006
1180	0022000515	NYK vs. IND	W	-62.34	-230.87000000000006
1177	0022000516	UTA @ ORL	W	1302.2000000000003	-664.36
1176	0022000513	CLE @ PHI	W	-582.0699999999999	458.1
1173	0022000522	ATL @ MIA	L	-564.62	470.95000000000005
1172	0022000524	WAS @ BOS	L	-301.68999999999994	67.59000000000012
1171	0022000528	CHA @ SAC	W	-165.20999999999992	-493.06000000000006
1170	0022000526	MIN vs. PHX	L	-1801.33	603.6499999999999
1167	0022000527	GSW @ LAL	L	85.87	845.9600000000003
1166	0022000525	MEM @ HOU	W	703.09	-1194.46
1163	0022000520	MIL vs. LAC	W	887.64	792.42
1162	0022000521	NYK @ DET	W	80.66	-1024.2999999999997
1157	0022000529	DAL @ ORL	W	184.31999999999996	-803.36
1156	0022000535	CHA @ POR	L	-96.67999999999992	190.61999999999998
1154	0022000532	HOU vs. CLE	L	-1332.19	-435.06999999999994
1152	0022000534	BKN @ SAS	W	518.35	262.35
1150	0022000530	PHI vs. IND	W	760.1	-372.84000000000003
1149	0022000533	NOP vs. UTA	W	-351.04	1210.2000000000003
1147	0022000531	CHI vs. DEN	L	-215.01999999999992	384.32000000000005
1143	0022000541	NYK @ SAS	L	-1.8400000000000034	192.03000000000003
1141	0022000540	DEN @ MIL	W	525.32	501.64
1140	0022000536	MEM @ WAS	W	96.15000000000002	-366.53999999999996
1139	0022000538	ATL @ MIA	W	-554.62	163.95000000000002
1138	0022000537	LAC @ BOS	L	643.77	210.59000000000012
1134	0022000542	LAL vs. PHX	L	832.6300000000002	740.9999999999999
1131	0022000547	MIN vs. CHA	L	-1934.11	436.32000000000005
1130	0022000544	ORL vs. ATL	L	-941.97	-409.2
1129	0022000543	CLE vs. IND	L	-588.68	-214.31000000000006
1128	0022000539	DET @ TOR	W	-934.2999999999998	301.42999999999995
1127	0022000548	NOP vs. CHI	L	-281.04	-206.48999999999992
1125	0022000546	HOU vs. BKN	L	-1469.54	656.59
1124	0022000545	UTA @ PHI	L	1057.9800000000002	672.74
1121	0022000550	POR vs. GSW	W	331.06	-58.56999999999999
1120	0022000549	DAL vs. OKC	W	326.81999999999994	-335.45000000000005
1116	0022000551	SAC vs. LAL	W	-482.06000000000006	683.9800000000002
1111	0022000555	MEM vs. MIL	L	88.65000000000002	580.25
1110	0022000554	LAC @ WAS	L	495.74	-205.95
1109	0022000553	DEN @ IND	W	665.8800000000001	-370.31000000000006
1108	0022000558	SAC @ POR	L	-635.6700000000001	471.06
1107	0022000552	BOS vs. TOR	W	353.09000000000015	158.92999999999995
1105	0022000185	GSW @ PHX	L	-202.49	877.9999999999999
1103	0022000557	NOP vs. MIA	L	-421.6	171.45000000000002
1101	0022000565	NYK vs. DET	W	-69.81	-859.0199999999999
1098	0022000556	OKC @ SAS	W	-325.03000000000003	257.34000000000003
1093	0022000566	WAS @ MEM	L	-284.95	20.62000000000002
1092	0022000567	DAL vs. SAS	W	468.81999999999994	112.19000000000003
1089	0022000575	OKC vs. DAL	W	-179.22000000000003	310.3499999999999
1088	0022000570	TOR vs. ATL	L	16.89999999999995	-264.34
1087	0022000573	MIL vs. NYK	W	719.44	-77.31
1086	0022000572	PHI @ CHI	W	810.04	-137.48999999999992
1084	0022000571	MIA vs. ORL	W	239.42000000000002	-1080.21
1083	0022000578	SAC vs. HOU	W	425.1399999999999	-1606.54
1082	0022000569	BKN vs. BOS	W	794.48	195.12000000000012
1080	0022000568	CHA vs. DET	W	-20.209999999999923	-994.4299999999998
1075	0022000574	MIN @ NOP	W	-1241.6799999999998	-561.74
1074	0022000577	PHX @ POR	W	1014.6699999999998	85.63999999999999
1071	0022000576	GSW @ LAC	L	-345.90999999999997	798.3
1067	0022000583	ORL @ SAS	L	-1218.1	567.63
1066	0022000585	IND @ LAL	L	-286.84000000000003	685.9500000000003
1065	0022000581	CLE @ NOP	L	-727.87	-401.48
1064	0022000579	PHI @ WAS	W	947.01	-424.53
1062	0022000582	CHI vs. MIA	L	-279.0199999999999	381.92
1060	0022000584	HOU @ UTA	L	-1743.21	2106.4900000000002
1057	0022000580	DEN @ MEM	W	806.02	-211.88
1053	0022000591	MIN vs. POR	L	-1314.0499999999997	314.83
1052	0022000194	PHX vs. IND	L	776.0199999999999	-277.92
1051	0022000589	WAS vs. MIL	L	-563.72	858.2600000000001
1050	0022000592	DEN vs. DAL	L	570.76	241.4299999999999
1049	0022000586	OKC vs. NYK	L	-183.96000000000004	-70.26
1046	0022000588	CHA vs. TOR	W	122.76000000000008	-124.68000000000005
1042	0022000587	BKN vs. DET	W	932.04	-1129.56
1039	0022000590	SAC @ ATL	L	-703.6800000000001	-120.0
1037	0022000594	UTA @ GSW	L	1115.7000000000003	-188.85999999999999
1036	0022000598	HOU vs. BOS	L	-1879.56	126.70000000000012
1035	0022000599	POR @ MIN	L	379.57	-1372.1299999999997
1034	0022000596	MIA @ ORL	W	523.97	-1355.6599999999999
1032	0022000593	OKC vs. MEM	W	-249.22000000000003	-54.87999999999998
1030	0022000595	PHI vs. SAS	W	1083.6799999999998	-116.36999999999998
1029	0022000597	ATL vs. CLE	W	23.850000000000023	-866.69
1028	0022000600	CHI vs. TOR	W	-270.0999999999999	-265.83000000000004
1026	0022000601	NOP vs. LAC	W	-330.84000000000003	561.42
1019	0022000428	SAS @ DET	W	114.19000000000003	-1264.4299999999998
1018	0022000607	MEM @ PHX	L	-197.38	702.0699999999998
1017	0022000606	IND @ DEN	L	-208.58	500.12
1016	0022000605	LAC @ DAL	W	564.2199999999999	308.0099999999999
1014	0022000608	LAL @ GSW	W	823.5100000000002	-121.35999999999999
1012	0022000602	CHA vs. SAC	W	265.2600000000001	-618.0400000000001
1011	0022000604	NYK @ BKN	L	-302.76	1069.29
1009	0022000603	MIL @ WAS	W	996.7200000000001	-702.54
1003	0022000615	LAL vs. MIN	W	960.7600000000002	-1445.0099999999998
1002	0022000609	UTA @ BOS	W	1039.6700000000003	193.7500000000001
1001	0022000610	MIA vs. CLE	W	665.59	-1005.1500000000001
1000	0022000614	NOP @ POR	L	-335.72	308.93
999	0022000613	HOU vs. ATL	L	-2015.6100000000001	167.23000000000002
998	0022000611	NYK @ PHI	L	-145.69	1220.06
995	0022000612	CHI vs. OKC	W	-125.7599999999999	-254.10000000000002
989	0022000622	GSW @ HOU	W	-189.29	-2151.38
988	0022000623	MEM vs. MIA	W	-114.40999999999998	431.81000000000006
987	0022000624	DEN vs. CHA	W	640.0	32.31000000000007
985	0022000619	WAS vs. SAC	L	-841.0	-607.0400000000001
984	0022000618	MIL @ PHI	W	1134.8400000000001	606.16
983	0022000620	CLE vs. BOS	W	-768.2700000000001	50.37000000000012
980	0022000617	IND vs. BKN	L	-349.73	1206.24
978	0022000616	TOR @ DET	L	-406.58000000000004	-724.0499999999997
976	0022000621	CHI vs. SAS	L	-131.9099999999999	255.27000000000004
975	0022000625	LAC @ DAL	L	627.55	239.15999999999988
969	0022000627	NYK vs. ORL	W	-138.19	-1492.9099999999999
968	0022000630	CHA @ LAL	L	-36.06999999999992	1097.7100000000003
966	0022000166	UTA @ WAS	L	1099.2900000000002	-604.12
965	0022000626	ATL vs. OKC	W	310.16	-319.47
963	0022000628	MIN @ PHX	W	-1353.5499999999997	763.7399999999998
962	0022000629	NOP @ POR	L	-476.09000000000003	448.81
957	0022000637	CHI @ DEN	L	-273.5299999999999	779.51
956	0022000435	SAS @ CLE	W	395.93000000000006	-771.07
955	0022000638	MIN @ PHX	L	-1276.8799999999997	690.1199999999998
953	0022000634	TOR vs. UTA	L	-546.95	1473.6800000000003
952	0022000635	DET @ HOU	W	-948.4399999999997	-2286.88
951	0022000636	MEM vs. GSW	L	-120.98999999999998	-46.78999999999999
950	0022000639	DAL @ POR	L	305.77999999999986	588.3199999999999
948	0022000633	ORL vs. BKN	W	-954.86	892.91
944	0022000631	SAC @ BOS	W	-460.70000000000005	-92.55999999999989
940	0022000632	MIA vs. IND	L	287.64000000000004	-265.48
937	0022000642	MEM vs. GSW	W	-113.03999999999998	-54.69999999999999
935	0022000643	MIL vs. SAS	W	1272.64	-63.809999999999945
934	0022000640	ATL @ LAL	W	452.66	409.3800000000002
933	0022000641	SAC @ PHI	L	-464.87000000000006	831.99
932	0022000644	CHA @ LAC	L	-178.99999999999991	555.5699999999999
927	0022000652	DAL @ POR	W	236.99999999999986	502.49
926	0022000651	PHX vs. LAL	W	827.0699999999998	785.7800000000002
923	0022000650	NYK vs. PHI	L	-70.28	968.39
922	0022000645	MIA vs. IND	L	143.92000000000007	-195.85000000000002
921	0022000646	DEN vs. NOP	L	693.68	-466.09000000000003
919	0022000647	BKN vs. WAS	W	819.31	-531.92
918	0022000016	HOU vs. OKC	L	-2422.12	1115.53
917	0022000167	BOS vs. ORL	W	-10.059999999999881	-881.53
915	0022000649	DET vs. CHI	L	-948.4399999999997	-264.7499999999999
912	0022000648	CLE vs. TOR	W	-834.4000000000001	-686.95
907	0022000659	MIL vs. IND	W	1410.14	-651.6800000000001
905	0022000655	SAS vs. CHA	L	166.07000000000005	-21.499999999999915
904	0022000656	CHI vs. UTA	L	-195.57999999999987	1158.6800000000003
903	0022000660	LAC vs. ATL	W	694.0899999999999	-5.249999999999975
901	0022000653	CLE vs. SAC	L	-762.4200000000001	-529.5200000000001
900	0022000658	BOS @ MEM	L	57.85000000000012	30.340000000000018
896	0022000654	MIN vs. OKC	L	-1410.8299999999997	-164.12000000000003
894	0022000657	HOU vs. TOR	W	-1057.12	-826.6
891	0022000662	WAS @ NYK	L	-670.25	-137.78
890	0022000663	NOP vs. LAL	W	-320.74	637.7100000000002
889	0022000661	ORL vs. DEN	L	-1018.74	622.52
888	0022000665	GSW vs. PHI	L	-198.0	1104.53
886	0022000664	PHX @ MIA	W	963.7399999999998	0.6200000000000614
884	0022000666	BKN @ POR	W	956.2399999999999	356.33
879	0022000668	TOR vs. DEN	W	-290.92	686.84
878	0022000673	DAL @ MIN	W	378.6699999999999	-1544.5799999999997
877	0022000674	OKC vs. MEM	L	-169.23000000000002	173.27
876	0022000677	SAC vs. ATL	W	-383.8400000000001	-148.54999999999995
875	0022000672	CHA @ HOU	W	46.41000000000008	-981.8899999999999
874	0022000669	BOS @ MIL	L	-84.64999999999988	1547.3500000000001
872	0022000667	IND vs. DET	W	-267.96000000000004	-1084.0199999999998
871	0022000675	SAS vs. LAC	L	21.440000000000055	832.31
870	0022000676	UTA vs. BKN	W	1293.4500000000003	942.9099999999999
863	0022000671	CHI vs. CLE	L	-336.8599999999999	-825.94
862	0022000670	ORL vs. PHX	W	-1005.67	875.1399999999998
857	0022000679	NYK vs. WAS	W	5.109999999999999	-808.27
856	0022000682	SAC vs. GSW	W	-238.62000000000012	-340.89
855	0022000680	LAC @ SAS	W	970.2399999999999	-122.72999999999995
854	0022000681	LAL vs. PHI	L	490.1500000000002	1240.42
851	0022000678	POR @ MIA	W	660.65	-142.26999999999992
847	0022000686	CHA vs. MIA	W	188.91000000000008	-284.7699999999999
846	0022000687	ORL vs. POR	L	-932.3399999999999	500.42999999999995
844	0022000683	BKN @ DET	W	869.3199999999998	-1219.3599999999997
843	0022000685	BOS @ MIL	W	-76.75999999999988	1084.2800000000002
842	0022000690	IND @ DAL	W	-123.87000000000003	369.94999999999993
841	0022000691	UTA vs. MEM	W	1428.0000000000002	-134.23
840	0022000692	ATL @ GSW	W	-141.43999999999997	-483.39
838	0022000684	TOR vs. PHX	L	-219.92000000000002	801.2799999999997
836	0022000688	MIN vs. HOU	W	-1378.1399999999996	-1117.2299999999998
831	0022000689	DEN @ NOP	W	615.84	-325.85
829	0022000693	CLE @ LAL	L	-754.1600000000001	643.0800000000002
825	0022000701	PHI @ LAC	L	776.0700000000002	1107.8999999999999
824	0022000698	NOP vs. DAL	W	-391.41	225.85999999999996
823	0022000702	CLE @ SAC	L	-892.8600000000001	-93.84000000000015
821	0022000700	MEM @ UTA	L	-52.139999999999986	1562.3300000000002
820	0022000697	SAS vs. CHI	W	183.55000000000007	-477.7699999999999
819	0022000694	WAS vs. DET	W	-721.0	-1354.4699999999996
817	0022000699	OKC vs. BOS	L	-309.79	66.50000000000013
816	0022000695	NYK @ MIL	W	147.61	935.9500000000002
814	0022000696	HOU @ MIN	W	-1102.3399999999997	-1376.5099999999995
807	0022000704	TOR vs. POR	L	-359.38	639.8899999999999
806	0022000705	ATL @ DEN	L	-73.93999999999997	755.3000000000001
805	0022000703	CHA vs. PHX	L	31.02000000000008	937.9499999999997
802	0022000706	ORL @ LAL	L	-1069.5099999999998	781.4800000000001
799	0022000717	MIL @ LAC	L	788.1200000000001	1245.2999999999997
798	0022000711	TOR @ DET	L	-498.53	-1039.3599999999997
797	0022000716	CHI @ GSW	L	-618.3299999999999	-100.51999999999998
795	0022000709	MIN @ BKN	L	-1510.4499999999996	1006.2299999999998
794	0022000712	HOU vs. MEM	L	-1027.2299999999998	-44.639999999999986
793	0022000710	NYK vs. MIA	L	64.74	23.100000000000076
792	0022000713	DAL @ OKC	W	232.18999999999994	-450.01000000000005
791	0022000708	BOS vs. NOP	L	59.37000000000013	-246.63
788	0022000714	SAC @ SAS	W	50.51999999999987	-199.74999999999994
784	0022000707	WAS vs. IND	W	-573.44	-130.20000000000005
783	0022000715	UTA vs. CLE	W	1696.4600000000003	-1031.2600000000002
777	0022000171	PHX vs. ATL	W	1074.3599999999997	-216.80999999999997
776	0022000719	PHI @ DEN	L	926.5000000000001	894.45
775	0022000718	CHA @ WAS	W	37.760000000000076	-576.37
771	0022000720	ORL @ LAC	W	-1056.4199999999998	932.4399999999998
769	0022000725	MEM vs. UTA	L	-426.75	1830.4000000000003
768	0022000722	IND vs. MIA	L	-271.94000000000005	166.3300000000001
767	0022000726	NYK @ MIN	L	-78.49000000000001	-1494.1999999999996
766	0022000724	HOU @ BKN	L	-1162.6599999999999	1142.8999999999996
764	0022000727	TOR @ OKC	L	-637.38	-364.90000000000003
763	0022000723	DAL @ BOS	W	373.92999999999995	-83.12999999999987
761	0022000728	SAC @ SAS	L	-180.52000000000012	31.580000000000055
757	0022000729	MIL @ LAL	W	865.7800000000001	769.6000000000001
756	0022000721	DET vs. POR	L	-1339.0399999999997	779.0399999999998
754	0022000730	PHX vs. CHI	W	1210.5299999999997	-758.55
749	0022000731	PHI @ CLE	W	1152.44	-1169.38
748	0022000736	LAC vs. DEN	L	784.3399999999998	1033.3000000000002
747	0022000734	NOP vs. ORL	L	-252.26999999999998	-908.0899999999998
746	0022000733	GSW @ MIA	L	-257.28999999999996	309.1900000000001
745	0022000735	SAS vs. ATL	L	98.32000000000005	-209.30999999999997
742	0022000179	DET vs. WAS	W	-1099.2499999999998	-714.77
740	0022000732	CHA @ BKN	L	-120.10999999999993	1279.3299999999997
735	0022000742	NOP vs. ATL	L	-393.31	-66.44999999999999
734	0022000738	BOS vs. HOU	W	-75.26999999999987	-1297.87
733	0022000743	UTA vs. CHI	W	1964.1500000000003	-898.4399999999999
732	0022000740	CHA @ IND	W	186.66000000000008	-413.32000000000005
731	0022000744	PHX vs. OKC	W	1346.4699999999998	-594.48
730	0022000746	SAC vs. LAL	L	-321.95000000000016	697.4600000000002
729	0022000741	MIN @ MEM	L	-1417.7699999999995	-44.249999999999986
725	0022000739	DAL @ NYK	W	515.31	-221.35000000000002
724	0022000745	MIL @ POR	W	1003.9000000000001	542.8899999999999
722	0022000737	GSW @ TOR	L	-399.42999999999995	-400.95
715	0022000752	ORL @ UTA	L	-910.2299999999998	2097.7200000000003
714	0022000754	MIL @ SAC	W	1141.7600000000002	-463.0500000000002
713	0022000747	DAL @ WAS	W	656.3499999999999	-852.89
711	0022000751	IND @ SAS	W	-329.36000000000007	-45.299999999999955
710	0022000753	OKC @ POR	L	-434.48	546.4599999999999
709	0022000749	CLE @ MIA	L	-1307.2400000000002	451.6900000000001
707	0022000750	MIN @ PHI	L	-1551.8699999999994	1063.8700000000001
702	0022000748	NYK @ DET	W	-138.85000000000002	-1099.2499999999998
699	0022000756	LAC vs. LAL	W	786.6899999999998	760.7600000000001
698	0022000761	ORL @ DEN	L	-1047.83	1171.8700000000001
697	0022000757	BOS vs. CHA	W	67.93000000000013	28.800000000000068
696	0022000760	HOU vs. NOP	L	-1432.87	-384.02
695	0022000759	GSW @ ATL	L	-541.23	76.05000000000001
693	0022000755	CHI vs. BKN	W	-588.02	1115.5299999999997
690	0022000758	PHI vs. MEM	L	1050.0700000000002	98.62000000000002
685	0022000762	NYK @ BKN	L	-71.01000000000002	1041.5099999999998
684	0022000763	WAS @ TOR	L	-990.75	-329.25
683	0022000765	SAC @ MIN	L	-603.8300000000002	-1535.7899999999995
682	0022000767	CLE @ SAS	W	-1069.8400000000001	-188.52999999999994
680	0022000764	DAL vs. UTA	W	797.06	1256.1200000000003
679	0022000766	OKC vs. DET	L	-574.1800000000001	-1009.7499999999998
676	0022000768	PHX @ HOU	W	1482.1799999999998	-1567.6699999999998
671	0022000321	DEN vs. DET	W	1310.17	-1460.0399999999997
670	0022000772	TOR vs. LAL	L	-332.98	688.8000000000001
669	0022000775	POR @ LAC	L	535.4599999999999	924.4799999999998
668	0022000770	NOP @ ATL	L	-539.42	218.21
666	0022000774	MIL @ GSW	L	1054.3600000000001	-457.69999999999993
664	0022000769	IND vs. CHI	L	-335.07000000000005	-442.30999999999995
663	0022000771	PHI @ BOS	W	976.0500000000002	60.77000000000014
662	0022000773	MIA vs. MEM	L	293.85000000000014	241.12
655	0022000776	MIN @ IND	L	-1459.5399999999995	-326.1700000000001
654	0022000780	MEM @ ATL	W	383.26	60.040000000000006
653	0022000782	SAS @ DEN	L	-331.38999999999993	1448.21
652	0022000777	ORL vs. WAS	L	-1185.1799999999998	-678.35
651	0022000779	BKN vs. NOP	W	1177.9499999999998	-455.19999999999993
650	0022000781	CHA @ OKC	W	260.6000000000001	-713.59
648	0022000456	DAL @ HOU	L	562.4599999999999	-1327.2799999999997
647	0022000783	UTA @ PHX	L	1404.3600000000004	1617.6799999999998
644	0022000778	NYK @ BOS	L	-213.51000000000002	-6.729999999999862
637	0022000788	PHX @ LAC	L	1077.9699999999998	1062.0299999999997
636	0022000787	POR @ UTA	L	464.18999999999994	1478.1100000000004
635	0022000784	LAL @ MIA	L	752.2600000000001	225.68000000000012
634	0022000523	CHI @ TOR	W	-297.00999999999993	-472.11
632	0022000789	SAC vs. DET	L	-744.3100000000002	-845.8099999999997
631	0022000785	CLE @ OKC	W	-922.1900000000002	-852.72
629	0022000786	MIL @ DAL	L	906.7100000000002	492.55999999999995
623	0022000799	LAC vs. HOU	W	1199.3399999999997	-1251.6999999999998
622	0022000793	MEM @ NYK	L	225.06	-205.68
620	0022000792	BOS vs. MIN	W	136.10000000000014	-1593.7899999999995
619	0022000791	CHI @ ATL	L	-377.10999999999996	-8.449999999999992
617	0022000798	WAS @ GSW	W	-680.7	-388.8499999999999
615	0022000797	SAS @ DEN	L	-473.88999999999993	1586.0
614	0022000796	CHA @ MIL	W	177.76000000000005	759.5000000000001
612	0022000795	NOP vs. PHI	W	-445.67999999999995	1037.4900000000002
608	0022000790	ORL vs. IND	L	-1322.2999999999997	-181.95000000000005
605	0022000199	OKC vs. PHI	L	-991.59	963.7200000000003
604	0022000804	POR vs. DET	W	468.31999999999994	-1071.3799999999997
603	0022000802	GSW vs. HOU	W	-455.3599999999999	-1386.61
602	0022000794	CLE vs. TOR	L	-924.9800000000001	-460.98
600	0022000803	WAS @ PHX	L	-683.49	1153.0699999999997
599	0022000801	SAC @ UTA	L	-884.5000000000002	1537.3600000000004
597	0022000800	LAL @ BKN	W	680.4700000000001	1164.1799999999998
591	0022000807	NOP @ CLE	W	-300.86999999999995	-1063.19
590	0022000814	MIA @ POR	W	367.85000000000014	457.8499999999999
589	0022000810	SAS @ DAL	W	-241.04999999999993	558.04
588	0022000808	ORL vs. MIL	L	-1459.1899999999998	837.7100000000002
587	0022000813	LAC vs. DET	W	1336.4299999999996	-1207.3999999999996
585	0022000806	BOS @ DEN	W	278.60000000000014	973.55
582	0022000812	CHI @ MIN	L	-517.5899999999999	-1502.8599999999994
579	0022000811	IND @ MEM	W	-38.10000000000005	81.53
578	0022000809	NYK vs. TOR	W	-62.53	-464.59000000000003
573	0022000805	ATL @ CHA	W	133.4	94.59000000000003
571	0022000815	NYK vs. LAL	W	80.28999999999999	744.0800000000002
570	0022000816	SAS @ ORL	W	-97.87999999999994	-1595.86
569	0022000822	PHX vs. HOU	W	1288.6399999999996	-1521.33
567	0022000819	NOP vs. SAC	W	-156.42999999999995	-1024.4100000000003
566	0022000818	DAL vs. PHI	L	413.22999999999996	1100.3900000000003
565	0022000820	WAS @ UTA	W	-746.7	1521.4300000000003
564	0022000821	DEN @ GSW	L	975.8599999999999	-311.5599999999999
562	0022000278	CHI @ MEM	L	-657.78	238.36
555	0022000823	LAC @ IND	W	1473.3099999999997	-494.61000000000007
554	0022000825	CHA vs. LAL	L	26.100000000000037	672.4400000000002
553	0022000828	POR vs. BOS	L	387.1099999999999	420.78000000000014
551	0022000826	OKC @ UTA	L	-1130.2	1895.3400000000004
550	0022000827	PHX vs. MIA	W	1424.0099999999995	359.70000000000016
549	0022000824	TOR vs. ATL	L	-528.59	274.95
548	0022000817	BKN @ MIN	W	1090.1999999999998	-1501.7699999999995
541	0022000832	LAC @ DET	W	1609.9799999999998	-1343.2199999999996
540	0022000830	BKN @ PHI	L	1151.6499999999999	1236.8400000000004
538	0022000836	OKC vs. GSW	L	-1268.56	-168.1099999999999
536	0022000839	WAS @ SAC	W	-599.6600000000001	-1164.0500000000002
535	0022000837	DAL @ MEM	W	418.78999999999996	155.53000000000003
534	0022000835	NYK @ NOP	W	222.79	-237.33999999999995
533	0022000829	CHA vs. CLE	L	-117.04999999999995	-1051.15
531	0022000833	CHI vs. ORL	L	-797.6899999999999	-1057.31
528	0022000834	MIN vs. MIL	L	-1636.1499999999996	976.3200000000002
527	0022000461	HOU vs. IND	L	-1655.8799999999999	38.539999999999935
526	0022000838	MIA @ DEN	L	216.25000000000017	978.5899999999999
521	0022000831	SAS @ TOR	L	-105.04999999999994	-517.34
517	0022000843	PHX vs. SAC	W	1559.1899999999996	-1303.4300000000003
516	0022000840	MIL @ ATL	W	1114.6800000000003	191.2
513	0022000841	CLE vs. GSW	L	-978.8800000000001	-24.989999999999895
512	0022000842	BOS @ LAL	W	562.6600000000001	436.19000000000017
509	0022000845	OKC @ DET	L	-1406.68	-653.8399999999995
508	0022000847	WAS vs. NOP	W	-453.0200000000001	-378.5899999999999
507	0022000846	LAC @ PHI	L	1221.4499999999998	1373.0900000000004
506	0022000850	MEM @ CHI	W	387.38	-937.3299999999999
504	0022000852	MIN vs. MIA	W	-1470.3599999999997	73.13000000000017
503	0022000853	SAS vs. POR	L	-247.54999999999995	391.7499999999999
502	0022000848	CHA @ BKN	L	-259.86999999999995	1077.8999999999999
501	0022000844	IND @ UTA	L	-118.01000000000006	1579.7200000000005
499	0022000849	ORL @ TOR	L	-1208.56	-370.85
496	0022000851	DEN @ HOU	W	1116.7099999999998	-1790.26
490	0022000854	NYK @ DAL	W	364.98	484.7
487	0022000860	SAS @ PHX	W	-239.72999999999996	1394.1899999999996
485	0022000858	GSW @ BOS	L	-557.1799999999998	704.2400000000001
484	0022000855	UTA @ LAL	L	1563.9300000000005	664.7000000000002
483	0022000859	MIL vs. MEM	L	1027.8000000000002	229.56000000000003
482	0022000856	DET @ WAS	L	-1404.2799999999995	-306.7700000000001
479	0022000857	CLE @ CHI	L	-1117.0	-626.7099999999999
